"Step","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/acc1","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/acc1__MIN","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/acc1__MAX","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/acc1","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/acc1__MIN","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/acc1__MAX","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/acc1","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/acc1__MIN","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/acc1__MAX","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/acc1","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/acc1__MIN","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/acc1__MAX"
"53850","94.47623239436619","94.47623239436619","94.47623239436619","90.77629841549296","90.77629841549296","90.77629841549296","93.06503080985915","93.06503080985915","93.06503080985915","91.62632042253522","91.62632042253522","91.62632042253522"
"53900","94.44236526946108","94.44236526946108","94.44236526946108","90.6811377245509","90.6811377245509","90.6811377245509","93.07634730538922","93.07634730538922","93.07634730538922","91.57934131736526","91.57934131736526","91.57934131736526"
"53950","94.46004231770833","94.46004231770833","94.46004231770833","90.673828125","90.673828125","90.673828125","93.00944010416667","93.00944010416667","93.00944010416667","91.50594075520833","91.50594075520833","91.50594075520833"
"54000","94.27688953488372","94.27688953488372","94.27688953488372","90.66133720930233","90.66133720930233","90.66133720930233","94.05886627906976","94.05886627906976","94.05886627906976","92.35101744186046","92.35101744186046","92.35101744186046"
"54050","94.67405913978494","94.67405913978494","94.67405913978494","90.69220430107526","90.69220430107526","90.69220430107526","93.63239247311827","93.63239247311827","93.63239247311827","92.14549731182795","92.14549731182795","92.14549731182795"
"54100","94.6569055944056","94.6569055944056","94.6569055944056","90.99104020979021","90.99104020979021","90.99104020979021","93.40581293706293","93.40581293706293","93.40581293706293","91.91433566433567","91.91433566433567","91.91433566433567"
"54150","94.60816062176166","94.60816062176166","94.60816062176166","91.09455958549223","91.09455958549223","91.09455958549223","93.23591321243524","93.23591321243524","93.23591321243524","91.98915155440415","91.98915155440415","91.98915155440415"
"54200","94.51195987654322","94.51195987654322","94.51195987654322","90.92078189300412","90.92078189300412","90.92078189300412","93.21952160493827","93.21952160493827","93.21952160493827","91.90779320987654","91.90779320987654","91.90779320987654"
"54250","94.52858361774744","94.52858361774744","94.52858361774744","90.9956271331058","90.9956271331058","90.9956271331058","93.1607295221843","93.1607295221843","93.1607295221843","91.86220136518772","91.86220136518772","91.86220136518772"
"54300","94.528972303207","94.528972303207","94.528972303207","90.99170918367346","90.99170918367346","90.99170918367346","93.24662900874635","93.24662900874635","93.24662900874635","91.91645408163265","91.91645408163265","91.91645408163265"
"54350","94.53125","94.53125","94.53125","90.234375","90.234375","90.234375","93.359375","93.359375","93.359375","92.96875","92.96875","92.96875"
"54400","94.09555288461539","94.09555288461539","94.09555288461539","91.57151442307692","91.57151442307692","91.57151442307692","92.71334134615384","92.71334134615384","92.71334134615384","92.78846153846153","92.78846153846153","92.78846153846153"
"54450","94.44699754901961","94.44699754901961","94.44699754901961","91.3296568627451","91.3296568627451","91.3296568627451","92.8921568627451","92.8921568627451","92.8921568627451","92.32536764705883","92.32536764705883","92.32536764705883"
"54500","94.44901315789474","94.44901315789474","94.44901315789474","91.41138980263158","91.41138980263158","91.41138980263158","92.78885690789474","92.78885690789474","92.78885690789474","92.17208059210526","92.17208059210526","92.17208059210526"
"54550","94.48483910891089","94.48483910891089","94.48483910891089","91.34823638613861","91.34823638613861","91.34823638613861","92.88753094059406","92.88753094059406","92.88753094059406","92.2184405940594","92.2184405940594","92.2184405940594"
"54600","94.42894345238095","94.42894345238095","94.42894345238095","91.32564484126983","91.32564484126983","91.32564484126983","93.02145337301587","93.02145337301587","93.02145337301587","92.06039186507937","92.06039186507937","92.06039186507937"
"54650","94.39673013245033","94.39673013245033","94.39673013245033","91.27690397350993","91.27690397350993","91.27690397350993","92.88855546357615","92.88855546357615","92.88855546357615","92.07626241721854","92.07626241721854","92.07626241721854"
"54700","94.31596235795455","94.31596235795455","94.31596235795455","91.1954012784091","91.1954012784091","91.1954012784091","92.91770241477273","92.91770241477273","92.91770241477273","92.06321022727273","92.06321022727273","92.06321022727273"
"54750","94.53125","94.53125","94.53125","92.32954545454545","92.32954545454545","92.32954545454545","93.60795454545455","93.60795454545455","93.60795454545455","92.32954545454545","92.32954545454545","92.32954545454545"
"54800","94.72336065573771","94.72336065573771","94.72336065573771","92.34118852459017","92.34118852459017","92.34118852459017","93.25051229508196","93.25051229508196","93.25051229508196","92.20030737704919","92.20030737704919","92.20030737704919"
"54850","94.51717342342343","94.51717342342343","94.51717342342343","91.85670045045045","91.85670045045045","91.85670045045045","93.2713963963964","93.2713963963964","93.2713963963964","92.4268018018018","92.4268018018018","92.4268018018018"
"54900","94.35656055900621","94.35656055900621","94.35656055900621","91.80415372670808","91.80415372670808","91.80415372670808","93.40062111801242","93.40062111801242","93.40062111801242","92.39615683229813","92.39615683229813","92.39615683229813"
"54950","94.35352488151659","94.35352488151659","94.35352488151659","91.7135663507109","91.7135663507109","91.7135663507109","93.26866113744076","93.26866113744076","93.26866113744076","92.41706161137441","92.41706161137441","92.41706161137441"
"55000","94.378591954023","94.378591954023","94.378591954023","91.62176724137932","91.62176724137932","91.62176724137932","93.18127394636015","93.18127394636015","93.18127394636015","92.40301724137932","92.40301724137932","92.40301724137932"
"55050","94.45086414790997","94.45086414790997","94.45086414790997","91.50170819935691","91.50170819935691","91.50170819935691","93.12198553054662","93.12198553054662","93.12198553054662","92.29803054662379","92.29803054662379","92.29803054662379"
"55100","94.42087950138504","94.42087950138504","94.42087950138504","91.37378808864266","91.37378808864266","91.37378808864266","93.04665858725762","93.04665858725762","93.04665858725762","92.2156336565097","92.2156336565097","92.2156336565097"
"55150","94.5703125","94.5703125","94.5703125","90.5078125","90.5078125","90.5078125","93.6328125","93.6328125","93.6328125","92.7734375","92.7734375","92.7734375"
"55200","94.44196428571429","94.44196428571429","94.44196428571429","90.92633928571429","90.92633928571429","90.92633928571429","93.13616071428571","93.13616071428571","93.13616071428571","92.13169642857143","92.13169642857143","92.13169642857143"
"55250","94.56380208333333","94.56380208333333","94.56380208333333","91.06119791666667","91.06119791666667","91.06119791666667","93.1640625","93.1640625","93.1640625","92.07682291666667","92.07682291666667","92.07682291666667"
"55300","94.63235294117646","94.63235294117646","94.63235294117646","91.0064338235294","91.0064338235294","91.0064338235294","93.1158088235294","93.1158088235294","93.1158088235294","92.09558823529412","92.09558823529412","92.09558823529412"
"55350","94.5987215909091","94.5987215909091","94.5987215909091","91.04758522727273","91.04758522727273","91.04758522727273","93.04332386363636","93.04332386363636","93.04332386363636","92.03125","92.03125","92.03125"
"55400","94.56886574074075","94.56886574074075","94.56886574074075","91.05902777777777","91.05902777777777","91.05902777777777","93.14525462962963","93.14525462962963","93.14525462962963","91.98495370370371","91.98495370370371","91.98495370370371"
"55450","94.619140625","94.619140625","94.619140625","91.05712890625","91.05712890625","91.05712890625","93.095703125","93.095703125","93.095703125","91.97998046875","91.97998046875","91.97998046875"
"55500","94.61993243243244","94.61993243243244","94.61993243243244","91.0451858108108","91.0451858108108","91.0451858108108","93.13133445945945","93.13133445945945","93.13133445945945","92.02702702702703","92.02702702702703","92.02702702702703"
"55550","95.39331896551724","95.39331896551724","95.39331896551724","91.64870689655173","91.64870689655173","91.64870689655173","93.69612068965517","93.69612068965517","93.69612068965517","92.24137931034483","92.24137931034483","92.24137931034483"
"55600","94.9367088607595","94.9367088607595","94.9367088607595","91.7128164556962","91.7128164556962","91.7128164556962","93.30498417721519","93.30498417721519","93.30498417721519","92.41495253164557","92.41495253164557","92.41495253164557"
"55650","94.90673449612403","94.90673449612403","94.90673449612403","91.64244186046511","91.64244186046511","91.64244186046511","93.36845930232558","93.36845930232558","93.36845930232558","92.29651162790698","92.29651162790698","92.29651162790698"
"55700","94.75820530726257","94.75820530726257","94.75820530726257","91.46298882681565","91.46298882681565","91.46298882681565","93.47939944134079","93.47939944134079","93.47939944134079","92.28351955307262","92.28351955307262","92.28351955307262"
"55750","94.7325327510917","94.7325327510917","94.7325327510917","91.4164847161572","91.4164847161572","91.4164847161572","93.3815502183406","93.3815502183406","93.3815502183406","92.17044213973799","92.17044213973799","92.17044213973799"
"55800","94.71046146953405","94.71046146953405","94.71046146953405","91.41465053763442","91.41465053763442","91.41465053763442","93.32437275985663","93.32437275985663","93.32437275985663","92.19870071684588","92.19870071684588","92.19870071684588"
"55850","94.69034954407294","94.69034954407294","94.69034954407294","91.4561170212766","91.4561170212766","91.4561170212766","93.24183130699087","93.24183130699087","93.24183130699087","92.15662993920972","92.15662993920972","92.15662993920972"
"55900","94.66317612137203","94.66317612137203","94.66317612137203","91.36502308707124","91.36502308707124","91.36502308707124","93.15427110817942","93.15427110817942","93.15427110817942","92.09473944591029","92.09473944591029","92.09473944591029"
"55950","94.98355263157895","94.98355263157895","94.98355263157895","91.36513157894737","91.36513157894737","91.36513157894737","93.77055921052632","93.77055921052632","93.77055921052632","92.3314144736842","92.3314144736842","92.3314144736842"
"56000","94.85085227272727","94.85085227272727","94.85085227272727","91.44176136363636","91.44176136363636","91.44176136363636","93.59907670454545","93.59907670454545","93.59907670454545","92.44495738636364","92.44495738636364","92.44495738636364"
"56050","94.78034420289855","94.78034420289855","94.78034420289855","91.34397644927536","91.34397644927536","91.34397644927536","93.39334239130434","93.39334239130434","93.39334239130434","92.3913043478261","92.3913043478261","92.3913043478261"
"56100","94.64345079787235","94.64345079787235","94.64345079787235","91.37300531914893","91.37300531914893","91.37300531914893","93.44248670212765","93.44248670212765","93.44248670212765","92.27061170212765","92.27061170212765","92.27061170212765"
"56150","94.65270483193277","94.65270483193277","94.65270483193277","91.3373161764706","91.3373161764706","91.3373161764706","93.36265756302521","93.36265756302521","93.36265756302521","92.3811712184874","92.3811712184874","92.3811712184874"
"56200","94.59364149305556","94.59364149305556","94.59364149305556","91.26247829861111","91.26247829861111","91.26247829861111","93.30240885416667","93.30240885416667","93.30240885416667","92.29871961805556","92.29871961805556","92.29871961805556"
"56250","94.59828032544378","94.59828032544378","94.59828032544378","91.20284763313609","91.20284763313609","91.20284763313609","93.2553624260355","93.2553624260355","93.2553624260355","92.25221893491124","92.25221893491124","92.25221893491124"
"56300","94.62991301546391","94.62991301546391","94.62991301546391","91.16261275773196","91.16261275773196","91.16261275773196","93.2909149484536","93.2909149484536","93.2909149484536","92.21568943298969","92.21568943298969","92.21568943298969"
"56350","94.73071808510639","94.73071808510639","94.73071808510639","91.28989361702128","91.28989361702128","91.28989361702128","93.38430851063829","93.38430851063829","93.38430851063829","92.50332446808511","92.50332446808511","92.50332446808511"
"56400","94.76481958762886","94.76481958762886","94.76481958762886","90.88273195876289","90.88273195876289","90.88273195876289","93.6291881443299","93.6291881443299","93.6291881443299","92.39690721649484","92.39690721649484","92.39690721649484"
"56450","94.69600340136054","94.69600340136054","94.69600340136054","90.890731292517","90.890731292517","90.890731292517","93.6437074829932","93.6437074829932","93.6437074829932","92.11840986394557","92.11840986394557","92.11840986394557"
"56500","94.61056472081218","94.61056472081218","94.61056472081218","90.80742385786802","90.80742385786802","90.80742385786802","93.8372461928934","93.8372461928934","93.8372461928934","92.27871192893402","92.27871192893402","92.27871192893402"
"56550","94.61032388663968","94.61032388663968","94.61032388663968","90.78947368421052","90.78947368421052","90.78947368421052","93.74367408906883","93.74367408906883","93.74367408906883","92.21912955465586","92.21912955465586","92.21912955465586"
"56600","94.54440235690235","94.54440235690235","94.54440235690235","90.9380260942761","90.9380260942761","90.9380260942761","93.64215067340068","93.64215067340068","93.64215067340068","92.23484848484848","92.23484848484848","92.23484848484848"
"56650","94.57177593659942","94.57177593659942","94.57177593659942","90.8568984149856","90.8568984149856","90.8568984149856","93.59465057636888","93.59465057636888","93.59465057636888","92.10194524495677","92.10194524495677","92.10194524495677"
"56700","95.05208333333333","95.05208333333333","95.05208333333333","92.70833333333333","92.70833333333333","92.70833333333333","93.61979166666667","93.61979166666667","93.61979166666667","92.05729166666667","92.05729166666667","92.05729166666667"
"56750","95.00558035714286","95.00558035714286","95.00558035714286","92.03404017857143","92.03404017857143","92.03404017857143","93.21986607142857","93.21986607142857","93.21986607142857","92.85714285714286","92.85714285714286","92.85714285714286"
"56800","94.67865566037736","94.67865566037736","94.67865566037736","91.95902122641509","91.95902122641509","91.95902122641509","93.30778301886792","93.30778301886792","93.30778301886792","92.74027122641509","92.74027122641509","92.74027122641509"
"56850","94.62640224358974","94.62640224358974","94.62640224358974","91.63661858974359","91.63661858974359","91.63661858974359","93.36939102564102","93.36939102564102","93.36939102564102","92.51302083333333","92.51302083333333","92.51302083333333"
"56900","94.61847694174757","94.61847694174757","94.61847694174757","91.53519417475728","91.53519417475728","91.53519417475728","93.39729975728156","93.39729975728156","93.39729975728156","92.32402912621359","92.32402912621359","92.32402912621359"
"56950","94.5648193359375","94.5648193359375","94.5648193359375","91.5069580078125","91.5069580078125","91.5069580078125","93.280029296875","93.280029296875","93.280029296875","92.2637939453125","92.2637939453125","92.2637939453125"
"57000","94.5874183006536","94.5874183006536","94.5874183006536","91.41901552287581","91.41901552287581","91.41901552287581","93.21895424836602","93.21895424836602","93.21895424836602","92.23345588235294","92.23345588235294","92.23345588235294"
"57050","94.64975421348315","94.64975421348315","94.64975421348315","91.43258426966293","91.43258426966293","91.43258426966293","93.19259129213484","93.19259129213484","93.19259129213484","92.21602879213484","92.21602879213484","92.21602879213484"
"57100","93.95833333333333","93.95833333333333","93.95833333333333","92.29166666666667","92.29166666666667","92.29166666666667","93.75","93.75","93.75","93.28125","93.28125","93.28125"
"57150","94.23076923076923","94.23076923076923","94.23076923076923","91.29807692307692","91.29807692307692","91.29807692307692","93.75","93.75","93.75","92.4639423076923","92.4639423076923","92.4639423076923"
"57200","94.50407608695652","94.50407608695652","94.50407608695652","91.30434782608695","91.30434782608695","91.30434782608695","93.70923913043478","93.70923913043478","93.70923913043478","92.52038043478261","92.52038043478261","92.52038043478261"
"57250","94.72064393939394","94.72064393939394","94.72064393939394","91.28787878787878","91.28787878787878","91.28787878787878","93.6032196969697","93.6032196969697","93.6032196969697","92.39109848484848","92.39109848484848","92.39109848484848"
"57300","94.76017441860465","94.76017441860465","94.76017441860465","91.3626453488372","91.3626453488372","91.3626453488372","93.63008720930233","93.63008720930233","93.63008720930233","92.18023255813954","92.18023255813954","92.18023255813954"
"57350","94.86438679245283","94.86438679245283","94.86438679245283","91.43278301886792","91.43278301886792","91.43278301886792","93.73525943396227","93.73525943396227","93.73525943396227","92.21698113207547","92.21698113207547","92.21698113207547"
"57400","94.83382936507937","94.83382936507937","94.83382936507937","91.38640873015873","91.38640873015873","91.38640873015873","93.6954365079365","93.6954365079365","93.6954365079365","92.33630952380952","92.33630952380952","92.33630952380952"
"57450","94.81806506849315","94.81806506849315","94.81806506849315","91.36130136986301","91.36130136986301","91.36130136986301","93.64297945205479","93.64297945205479","93.64297945205479","92.33518835616438","92.33518835616438","92.33518835616438"
"57500","95.57291666666667","95.57291666666667","95.57291666666667","90.98307291666667","90.98307291666667","90.98307291666667","93.32682291666667","93.32682291666667","93.32682291666667","92.80598958333333","92.80598958333333","92.80598958333333"
"57550","95.53420608108108","95.53420608108108","95.53420608108108","91.55405405405405","91.55405405405405","91.55405405405405","93.88724662162163","93.88724662162163","93.88724662162163","92.62035472972973","92.62035472972973","92.62035472972973"
"57600","95.44480846774194","95.44480846774194","95.44480846774194","91.63936491935483","91.63936491935483","91.63936491935483","93.68069556451613","93.68069556451613","93.68069556451613","92.45841733870968","92.45841733870968","92.45841733870968"
"57650","95.0475933908046","95.0475933908046","95.0475933908046","91.58584770114942","91.58584770114942","91.58584770114942","93.44917385057471","93.44917385057471","93.44917385057471","92.52873563218391","92.52873563218391","92.52873563218391"
"57700","95.09974888392857","95.09974888392857","95.09974888392857","91.54575892857143","91.54575892857143","91.54575892857143","93.48493303571429","93.48493303571429","93.48493303571429","92.53278459821429","92.53278459821429","92.53278459821429"
"57750","94.95038777372262","94.95038777372262","94.95038777372262","91.5516651459854","91.5516651459854","91.5516651459854","93.47627737226277","93.47627737226277","93.47627737226277","92.4098996350365","92.4098996350365","92.4098996350365"
"57800","94.88088348765432","94.88088348765432","94.88088348765432","91.55333719135803","91.55333719135803","91.55333719135803","93.50887345679013","93.50887345679013","93.50887345679013","92.45997299382717","92.45997299382717","92.45997299382717"
"57850","94.84458556149733","94.84458556149733","94.84458556149733","91.50233957219251","91.50233957219251","91.50233957219251","93.43248663101605","93.43248663101605","93.43248663101605","92.45070187165776","92.45070187165776","92.45070187165776"
"57900","94.74431818181819","94.74431818181819","94.74431818181819","91.83238636363636","91.83238636363636","91.83238636363636","93.93939393939394","93.93939393939394","93.93939393939394","91.92708333333333","91.92708333333333","91.92708333333333"
"57950","94.97364457831326","94.97364457831326","94.97364457831326","91.62274096385542","91.62274096385542","91.62274096385542","93.69352409638554","93.69352409638554","93.69352409638554","92.27221385542168","92.27221385542168","92.27221385542168"
"58000","94.95418233082707","94.95418233082707","94.95418233082707","91.61771616541354","91.61771616541354","91.61771616541354","93.86748120300751","93.86748120300751","93.86748120300751","92.1875","92.1875","92.1875"
"58050","95.03927595628416","95.03927595628416","95.03927595628416","91.31659836065573","91.31659836065573","91.31659836065573","93.77988387978142","93.77988387978142","93.77988387978142","92.18323087431693","92.18323087431693","92.18323087431693"
"58100","95.01743562231759","95.01743562231759","95.01743562231759","91.21177575107296","91.21177575107296","91.21177575107296","93.69299892703863","93.69299892703863","93.69299892703863","92.31826716738198","92.31826716738198","92.31826716738198"
"58150","95.02815812720848","95.02815812720848","95.02815812720848","91.27374116607774","91.27374116607774","91.27374116607774","93.74723939929329","93.74723939929329","93.74723939929329","92.30620583038869","92.30620583038869","92.30620583038869"
"58200","94.93243243243244","94.93243243243244","94.93243243243244","91.16460210210211","91.16460210210211","91.16460210210211","93.64442567567568","93.64442567567568","93.64442567567568","92.21096096096096","92.21096096096096","92.21096096096096"
"58250","94.9392134464752","94.9392134464752","94.9392134464752","91.2267460835509","91.2267460835509","91.2267460835509","93.58273498694517","93.58273498694517","93.58273498694517","92.20993798955614","92.20993798955614","92.20993798955614"
"58300","95.27529761904762","95.27529761904762","95.27529761904762","92.0014880952381","92.0014880952381","92.0014880952381","94.01041666666667","94.01041666666667","94.01041666666667","92.41071428571429","92.41071428571429","92.41071428571429"
"58350","95.1851222826087","95.1851222826087","95.1851222826087","91.6694972826087","91.6694972826087","91.6694972826087","93.97927989130434","93.97927989130434","93.97927989130434","92.33186141304348","92.33186141304348","92.33186141304348"
"58400","95.03741197183099","95.03741197183099","95.03741197183099","91.69234154929578","91.69234154929578","91.69234154929578","93.70598591549296","93.70598591549296","93.70598591549296","92.53961267605634","92.53961267605634","92.53961267605634"
"58450","95.07649739583333","95.07649739583333","95.07649739583333","91.84163411458333","91.84163411458333","91.84163411458333","93.73779296875","93.73779296875","93.73779296875","92.626953125","92.626953125","92.626953125"
"58500","94.97998450413223","94.97998450413223","94.97998450413223","91.76459194214875","91.76459194214875","91.76459194214875","93.79196797520662","93.79196797520662","93.79196797520662","92.61040805785125","92.61040805785125","92.61040805785125"
"58550","94.99143835616438","94.99143835616438","94.99143835616438","91.66845034246575","91.66845034246575","91.66845034246575","93.77407962328768","93.77407962328768","93.77407962328768","92.50588613013699","92.50588613013699","92.50588613013699"
"58600","94.96756213450293","94.96756213450293","94.96756213450293","91.6529605263158","91.6529605263158","91.6529605263158","93.74314692982456","93.74314692982456","93.74314692982456","92.51187865497076","92.51187865497076","92.51187865497076"
"58650","93.75","93.75","93.75","89.84375","89.84375","89.84375","90.625","90.625","90.625","95.3125","95.3125","95.3125"
"58700","95.20526960784314","95.20526960784314","95.20526960784314","91.46752450980392","91.46752450980392","91.46752450980392","93.61213235294117","93.61213235294117","93.61213235294117","92.93811274509804","92.93811274509804","92.93811274509804"
"58750","95.3125","95.3125","95.3125","91.73886138613861","91.73886138613861","91.73886138613861","93.64170792079207","93.64170792079207","93.64170792079207","92.78310643564356","92.78310643564356","92.78310643564356"
"58800","95.14693708609272","95.14693708609272","95.14693708609272","91.88741721854305","91.88741721854305","91.88741721854305","93.52235099337749","93.52235099337749","93.52235099337749","92.57553807947019","92.57553807947019","92.57553807947019"
"58850","95.06763059701493","95.06763059701493","95.06763059701493","91.96206467661692","91.96206467661692","91.96206467661692","93.59452736318408","93.59452736318408","93.59452736318408","92.5606343283582","92.5606343283582","92.5606343283582"
"58900","94.97323207171314","94.97323207171314","94.97323207171314","91.95405876494024","91.95405876494024","91.95405876494024","93.4511952191235","93.4511952191235","93.4511952191235","92.55478087649402","92.55478087649402","92.55478087649402"
"58950","94.93095930232558","94.93095930232558","94.93095930232558","91.80076827242524","91.80076827242524","91.80076827242524","93.40998754152824","93.40998754152824","93.40998754152824","92.50674833887044","92.50674833887044","92.50674833887044"
"59000","94.92076210826211","94.92076210826211","94.92076210826211","91.77573005698005","91.77573005698005","91.77573005698005","93.42503561253561","93.42503561253561","93.42503561253561","92.47462606837607","92.47462606837607","92.47462606837607"
"59050","94.21875","94.21875","94.21875","91.953125","91.953125","91.953125","93.828125","93.828125","93.828125","92.578125","92.578125","92.578125"
"59100","95.18229166666667","95.18229166666667","95.18229166666667","92.00520833333333","92.00520833333333","92.00520833333333","94.07552083333333","94.07552083333333","94.07552083333333","92.82552083333333","92.82552083333333","92.82552083333333"
"59150","95.11363636363636","95.11363636363636","95.11363636363636","91.78977272727273","91.78977272727273","91.78977272727273","94.28267045454545","94.28267045454545","94.28267045454545","92.9971590909091","92.9971590909091","92.9971590909091"
"59200","95.0048828125","95.0048828125","95.0048828125","91.767578125","91.767578125","91.767578125","94.1015625","94.1015625","94.1015625","92.87109375","92.87109375","92.87109375"
"59250","94.94047619047619","94.94047619047619","94.94047619047619","91.81547619047619","91.81547619047619","91.81547619047619","94.20386904761905","94.20386904761905","94.20386904761905","92.81994047619048","92.81994047619048","92.81994047619048"
"59300","94.93088942307692","94.93088942307692","94.93088942307692","91.86899038461539","91.86899038461539","91.86899038461539","94.03245192307692","94.03245192307692","94.03245192307692","92.70132211538461","92.70132211538461","92.70132211538461"
"59350","94.87903225806451","94.87903225806451","94.87903225806451","91.75907258064517","91.75907258064517","91.75907258064517","93.98689516129032","93.98689516129032","93.98689516129032","92.69909274193549","92.69909274193549","92.69909274193549"
"59400","94.91970486111111","94.91970486111111","94.91970486111111","91.75564236111111","91.75564236111111","91.75564236111111","93.92361111111111","93.92361111111111","93.92361111111111","92.67144097222223","92.67144097222223","92.67144097222223"
"59450","95.10690789473684","95.10690789473684","95.10690789473684","92.31085526315789","92.31085526315789","92.31085526315789","94.44901315789474","94.44901315789474","94.44901315789474","91.9407894736842","91.9407894736842","91.9407894736842"
"59500","95.25588768115942","95.25588768115942","95.25588768115942","91.8251811594203","91.8251811594203","91.8251811594203","94.2481884057971","94.2481884057971","94.2481884057971","92.70833333333333","92.70833333333333","92.70833333333333"
"59550","95.29936974789916","95.29936974789916","95.29936974789916","91.80015756302521","91.80015756302521","91.80015756302521","93.92069327731092","93.92069327731092","93.92069327731092","92.9030987394958","92.9030987394958","92.9030987394958"
"59600","95.22928994082841","95.22928994082841","95.22928994082841","91.77144970414201","91.77144970414201","91.77144970414201","93.98113905325444","93.98113905325444","93.98113905325444","92.81157544378698","92.81157544378698","92.81157544378698"
"59650","95.21261415525115","95.21261415525115","95.21261415525115","91.76298515981735","91.76298515981735","91.76298515981735","93.96760844748859","93.96760844748859","93.96760844748859","92.87956621004567","92.87956621004567","92.87956621004567"
"59700","95.30959572490707","95.30959572490707","95.30959572490707","91.94354089219331","91.94354089219331","91.94354089219331","93.87488382899629","93.87488382899629","93.87488382899629","92.73640799256506","92.73640799256506","92.73640799256506"
"59750","95.20963949843261","95.20963949843261","95.20963949843261","91.90585815047022","91.90585815047022","91.90585815047022","93.94837382445141","93.94837382445141","93.94837382445141","92.77772335423198","92.77772335423198","92.77772335423198"
"59800","95.11771680216802","95.11771680216802","95.11771680216802","91.80851964769647","91.80851964769647","91.80851964769647","93.97865853658537","93.97865853658537","93.97865853658537","92.67445799457994","92.67445799457994","92.67445799457994"
"59850","95.61941964285714","95.61941964285714","95.61941964285714","91.015625","91.015625","91.015625","94.97767857142857","94.97767857142857","94.97767857142857","92.63392857142857","92.63392857142857","92.63392857142857"
"59900","95.32251602564102","95.32251602564102","95.32251602564102","91.61658653846153","91.61658653846153","91.61658653846153","94.34094551282051","94.34094551282051","94.34094551282051","92.87860576923077","92.87860576923077","92.87860576923077"
"59950","95.34912109375","95.34912109375","95.34912109375","91.522216796875","91.522216796875","91.522216796875","94.122314453125","94.122314453125","94.122314453125","92.98095703125","92.98095703125","92.98095703125"
"60000","95.18960674157303","95.18960674157303","95.18960674157303","91.71348314606742","91.71348314606742","91.71348314606742","94.14940308988764","94.14940308988764","94.14940308988764","92.87658005617978","92.87658005617978","92.87658005617978"
"60050","95.08292214912281","95.08292214912281","95.08292214912281","91.68722587719299","91.68722587719299","91.68722587719299","94.14747807017544","94.14747807017544","94.14747807017544","92.85567434210526","92.85567434210526","92.85567434210526"
"60100","95.15793615107914","95.15793615107914","95.15793615107914","91.68446492805755","91.68446492805755","91.68446492805755","94.05069694244604","94.05069694244604","94.05069694244604","92.72987859712231","92.72987859712231","92.72987859712231"
"60150","95.04811356707317","95.04811356707317","95.04811356707317","91.75876524390245","91.75876524390245","91.75876524390245","94.0548780487805","94.0548780487805","94.0548780487805","92.73770960365853","92.73770960365853","92.73770960365853"
"60200","95.02108134920636","95.02108134920636","95.02108134920636","91.73487103174604","91.73487103174604","91.73487103174604","94.01248346560847","94.01248346560847","94.01248346560847","92.7579365079365","92.7579365079365","92.7579365079365"
"60250","94.89020270270271","94.89020270270271","94.89020270270271","92.22972972972973","92.22972972972973","92.22972972972973","93.96114864864865","93.96114864864865","93.96114864864865","93.15878378378379","93.15878378378379","93.15878378378379"
"60300","94.9982040229885","94.9982040229885","94.9982040229885","92.1246408045977","92.1246408045977","92.1246408045977","94.10021551724138","94.10021551724138","94.10021551724138","93.2201867816092","93.2201867816092","93.2201867816092"
"60350","95.1357208029197","95.1357208029197","95.1357208029197","92.11336678832117","92.11336678832117","92.11336678832117","94.20620437956204","94.20620437956204","94.20620437956204","93.16263686131387","93.16263686131387","93.16263686131387"
"60400","95.18298796791444","95.18298796791444","95.18298796791444","92.00367647058823","92.00367647058823","92.00367647058823","94.0716911764706","94.0716911764706","94.0716911764706","93.17346256684492","93.17346256684492","93.17346256684492"
"60450","95.28283227848101","95.28283227848101","95.28283227848101","91.94356540084388","91.94356540084388","91.94356540084388","94.02689873417721","94.02689873417721","94.02689873417721","93.08082805907173","93.08082805907173","93.08082805907173"
"60500","95.29072299651568","95.29072299651568","95.29072299651568","91.92345383275261","91.92345383275261","91.92345383275261","94.07121080139373","94.07121080139373","94.07121080139373","93.06946864111498","93.06946864111498","93.06946864111498"
"60550","95.25222551928783","95.25222551928783","95.25222551928783","91.90467359050444","91.90467359050444","91.90467359050444","94.04673590504451","94.04673590504451","94.04673590504451","93.02902448071217","93.02902448071217","93.02902448071217"
"60600","95.19339470284238","95.19339470284238","95.19339470284238","91.93112080103359","91.93112080103359","91.93112080103359","93.9922480620155","93.9922480620155","93.9922480620155","92.96471253229974","92.96471253229974","92.96471253229974"
