"Step","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/acc1","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/acc1__MIN","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/acc1__MAX","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/acc1","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/acc1__MIN","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/acc1__MAX","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/acc1","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/acc1__MIN","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/acc1__MAX","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/acc1","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/acc1__MIN","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/acc1__MAX","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/acc1","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/acc1__MIN","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/acc1__MAX","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/acc1","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/acc1__MIN","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/acc1__MAX"
"69300","92.76928191489361","92.76928191489361","92.76928191489361","91.17353723404256","91.17353723404256","91.17353723404256","93.54222074468085","93.54222074468085","93.54222074468085","30.92586436170213","30.92586436170213","30.92586436170213","83.3028590425532","83.3028590425532","83.3028590425532","94.95511968085107","94.95511968085107","94.95511968085107"
"69350","92.83854166666667","92.83854166666667","92.83854166666667","91.46050347222223","91.46050347222223","91.46050347222223","93.51671006944444","93.51671006944444","93.51671006944444","31.136067708333332","31.136067708333332","31.136067708333332","83.56662326388889","83.56662326388889","83.56662326388889","95.00325520833333","95.00325520833333","95.00325520833333"
"69400","92.71504510309278","92.71504510309278","92.71504510309278","91.38611469072166","91.38611469072166","91.38611469072166","93.59294458762886","93.59294458762886","93.59294458762886","31.064755154639176","31.064755154639176","31.064755154639176","83.50918170103093","83.50918170103093","83.50918170103093","95.0306056701031","95.0306056701031","95.0306056701031"
"69450","92.63255635245902","92.63255635245902","92.63255635245902","91.30379098360656","91.30379098360656","91.30379098360656","93.4842469262295","93.4842469262295","93.4842469262295","30.920210040983605","30.920210040983605","30.920210040983605","83.31839139344262","83.31839139344262","83.31839139344262","94.84182889344262","94.84182889344262","94.84182889344262"
"69500","92.6844175170068","92.6844175170068","92.6844175170068","91.40890731292517","91.40890731292517","91.40890731292517","93.49224064625851","93.49224064625851","93.49224064625851","30.936437074829932","30.936437074829932","30.936437074829932","83.5671768707483","83.5671768707483","83.5671768707483","94.88201530612245","94.88201530612245","94.88201530612245"
"69550","92.69622093023256","92.69622093023256","92.69622093023256","91.59929142441861","91.59929142441861","91.59929142441861","93.5069949127907","93.5069949127907","93.5069949127907","30.97065770348837","30.97065770348837","30.97065770348837","83.6437136627907","83.6437136627907","83.6437136627907","94.94685683139535","94.94685683139535","94.94685683139535"
"69600","94.27083333333333","94.27083333333333","94.27083333333333","92.70833333333333","92.70833333333333","92.70833333333333","94.53125","94.53125","94.53125","29.166666666666668","29.166666666666668","29.166666666666668","83.07291666666667","83.07291666666667","83.07291666666667","95.57291666666667","95.57291666666667","95.57291666666667"
"69650","93.04245283018868","93.04245283018868","93.04245283018868","91.61261792452831","91.61261792452831","91.61261792452831","94.05955188679245","94.05955188679245","94.05955188679245","31.308962264150942","31.308962264150942","31.308962264150942","83.29893867924528","83.29893867924528","83.29893867924528","95.37146226415095","95.37146226415095","95.37146226415095"
"69700","93.27214805825243","93.27214805825243","93.27214805825243","91.92202669902913","91.92202669902913","91.92202669902913","94.24302184466019","94.24302184466019","94.24302184466019","30.764563106796118","30.764563106796118","30.764563106796118","83.47997572815534","83.47997572815534","83.47997572815534","95.43385922330097","95.43385922330097","95.43385922330097"
"69750","93.28022875816994","93.28022875816994","93.28022875816994","91.98325163398692","91.98325163398692","91.98325163398692","94.10232843137256","94.10232843137256","94.10232843137256","30.652573529411764","30.652573529411764","30.652573529411764","83.63459967320262","83.63459967320262","83.63459967320262","95.39419934640523","95.39419934640523","95.39419934640523"
"69800","93.2496921182266","93.2496921182266","93.2496921182266","91.98352832512315","91.98352832512315","91.98352832512315","94.03863916256158","94.03863916256158","94.03863916256158","30.88054187192118","30.88054187192118","30.88054187192118","83.67841748768473","83.67841748768473","83.67841748768473","95.32404556650246","95.32404556650246","95.32404556650246"
"69850","93.10153162055336","93.10153162055336","93.10153162055336","91.74283596837945","91.74283596837945","91.74283596837945","93.9167490118577","93.9167490118577","93.9167490118577","30.860918972332016","30.860918972332016","30.860918972332016","83.55669466403162","83.55669466403162","83.55669466403162","95.21368577075098","95.21368577075098","95.21368577075098"
"69900","93.03063118811882","93.03063118811882","93.03063118811882","91.71565594059406","91.71565594059406","91.71565594059406","93.84282178217822","93.84282178217822","93.84282178217822","30.82714521452145","30.82714521452145","30.82714521452145","83.54733910891089","83.54733910891089","83.54733910891089","95.21194306930693","95.21194306930693","95.21194306930693"
"69950","92.98866855524079","92.98866855524079","92.98866855524079","91.66076487252124","91.66076487252124","91.66076487252124","93.73229461756374","93.73229461756374","93.73229461756374","30.902531869688385","30.902531869688385","30.902531869688385","83.54284702549575","83.54284702549575","83.54284702549575","95.16421742209631","95.16421742209631","95.16421742209631"
"70000","93.22916666666667","93.22916666666667","93.22916666666667","92.25260416666667","92.25260416666667","92.25260416666667","94.85677083333333","94.85677083333333","94.85677083333333","29.622395833333332","29.622395833333332","29.622395833333332","84.63541666666667","84.63541666666667","84.63541666666667","95.24739583333333","95.24739583333333","95.24739583333333"
"70050","93.32157258064517","93.32157258064517","93.32157258064517","91.65826612903226","91.65826612903226","91.65826612903226","94.15322580645162","94.15322580645162","94.15322580645162","30.846774193548388","30.846774193548388","30.846774193548388","84.58921370967742","84.58921370967742","84.58921370967742","95.37550403225806","95.37550403225806","95.37550403225806"
"70100","93.27566964285714","93.27566964285714","93.27566964285714","91.70619419642857","91.70619419642857","91.70619419642857","94.03599330357143","94.03599330357143","94.03599330357143","30.517578125","30.517578125","30.517578125","84.36802455357143","84.36802455357143","84.36802455357143","95.18694196428571","95.18694196428571","95.18694196428571"
"70150","93.1616512345679","93.1616512345679","93.1616512345679","91.7920524691358","91.7920524691358","91.7920524691358","93.9284336419753","93.9284336419753","93.9284336419753","30.854552469135804","30.854552469135804","30.854552469135804","84.20621141975309","84.20621141975309","84.20621141975309","95.09548611111111","95.09548611111111","95.09548611111111"
"70200","93.22670990566037","93.22670990566037","93.22670990566037","91.87794811320755","91.87794811320755","91.87794811320755","93.89372051886792","93.89372051886792","93.89372051886792","30.704599056603772","30.704599056603772","30.704599056603772","84.1575766509434","84.1575766509434","84.1575766509434","95.0729658018868","95.0729658018868","95.0729658018868"
"70250","93.26097328244275","93.26097328244275","93.26097328244275","91.80880248091603","91.80880248091603","91.80880248091603","93.88120229007633","93.88120229007633","93.88120229007633","30.722208969465647","30.722208969465647","30.722208969465647","83.93964694656489","83.93964694656489","83.93964694656489","95.05307729007633","95.05307729007633","95.05307729007633"
"70300","93.12149439102564","93.12149439102564","93.12149439102564","91.74679487179488","91.74679487179488","91.74679487179488","93.75500801282051","93.75500801282051","93.75500801282051","30.709134615384617","30.709134615384617","30.709134615384617","83.81410256410257","83.81410256410257","83.81410256410257","95.02203525641026","95.02203525641026","95.02203525641026"
"70350","93.1090296961326","93.1090296961326","93.1090296961326","91.7450794198895","91.7450794198895","91.7450794198895","93.72841850828729","93.72841850828729","93.72841850828729","30.775207182320443","30.775207182320443","30.775207182320443","83.75776933701657","83.75776933701657","83.75776933701657","95.04057320441989","95.04057320441989","95.04057320441989"
"70400","93.30357142857143","93.30357142857143","93.30357142857143","92.15029761904762","92.15029761904762","92.15029761904762","93.78720238095238","93.78720238095238","93.78720238095238","32.700892857142854","32.700892857142854","32.700892857142854","83.92857142857143","83.92857142857143","83.92857142857143","95.4985119047619","95.4985119047619","95.4985119047619"
"70450","93.75","93.75","93.75","91.95642605633803","91.95642605633803","91.95642605633803","94.0580985915493","94.0580985915493","94.0580985915493","31.525088028169016","31.525088028169016","31.525088028169016","84.16593309859155","84.16593309859155","84.16593309859155","95.43353873239437","95.43353873239437","95.43353873239437"
"70500","93.44653925619835","93.44653925619835","93.44653925619835","91.8517561983471","91.8517561983471","91.8517561983471","93.96952479338843","93.96952479338843","93.96952479338843","31.411415289256198","31.411415289256198","31.411415289256198","84.03279958677686","84.03279958677686","84.03279958677686","95.27376033057851","95.27376033057851","95.27376033057851"
"70550","93.31140350877193","93.31140350877193","93.31140350877193","91.63468567251462","91.63468567251462","91.63468567251462","93.85051169590643","93.85051169590643","93.85051169590643","30.96217105263158","30.96217105263158","30.96217105263158","83.82218567251462","83.82218567251462","83.82218567251462","95.10690789473684","95.10690789473684","95.10690789473684"
"70600","93.17024886877829","93.17024886877829","93.17024886877829","91.66430995475113","91.66430995475113","91.66430995475113","93.7464649321267","93.7464649321267","93.7464649321267","31.066176470588236","31.066176470588236","31.066176470588236","83.84120475113122","83.84120475113122","83.84120475113122","95.06858031674209","95.06858031674209","95.06858031674209"
"70650","93.13595479704797","93.13595479704797","93.13595479704797","91.59363468634686","91.59363468634686","91.59363468634686","93.71828874538745","93.71828874538745","93.71828874538745","31.299008302583026","31.299008302583026","31.299008302583026","83.76383763837639","83.76383763837639","83.76383763837639","95.02709870848709","95.02709870848709","95.02709870848709"
"70700","93.17805685358256","93.17805685358256","93.17805685358256","91.56201323987538","91.56201323987538","91.56201323987538","93.78407320872275","93.78407320872275","93.78407320872275","31.113707165109034","31.113707165109034","31.113707165109034","83.85903426791278","83.85903426791278","83.85903426791278","95.11536214953271","95.11536214953271","95.11536214953271"
"70750","93.20670485175202","93.20670485175202","93.20670485175202","91.50311657681941","91.50311657681941","91.50311657681941","93.76263477088949","93.76263477088949","93.76263477088949","31.02046832884097","31.02046832884097","31.02046832884097","83.88434973045823","83.88434973045823","83.88434973045823","95.1545653638814","95.1545653638814","95.1545653638814"
"70800","94.296875","94.296875","94.296875","92.05729166666667","92.05729166666667","92.05729166666667","93.90625","93.90625","93.90625","30.885416666666668","30.885416666666668","30.885416666666668","85.57291666666667","85.57291666666667","85.57291666666667","95.390625","95.390625","95.390625"
"70850","93.603515625","93.603515625","93.603515625","91.93359375","91.93359375","91.93359375","94.1015625","94.1015625","94.1015625","30.654296875","30.654296875","30.654296875","84.951171875","84.951171875","84.951171875","95.48828125","95.48828125","95.48828125"
"70900","93.4735576923077","93.4735576923077","93.4735576923077","92.04326923076923","92.04326923076923","92.04326923076923","94.18870192307692","94.18870192307692","94.18870192307692","30.91346153846154","30.91346153846154","30.91346153846154","84.57932692307692","84.57932692307692","84.57932692307692","95.51682692307692","95.51682692307692","95.51682692307692"
"70950","93.45052083333333","93.45052083333333","93.45052083333333","92.03993055555556","92.03993055555556","92.03993055555556","94.06684027777777","94.06684027777777","94.06684027777777","30.75954861111111","30.75954861111111","30.75954861111111","84.40104166666667","84.40104166666667","84.40104166666667","95.39496527777777","95.39496527777777","95.39496527777777"
"71000","93.42391304347827","93.42391304347827","93.42391304347827","92.0618206521739","92.0618206521739","92.0618206521739","94.02513586956522","94.02513586956522","94.02513586956522","30.910326086956523","30.910326086956523","30.910326086956523","84.3070652173913","84.3070652173913","84.3070652173913","95.34986413043478","95.34986413043478","95.34986413043478"
"71050","93.33147321428571","93.33147321428571","93.33147321428571","92.04520089285714","92.04520089285714","92.04520089285714","93.90625","93.90625","93.90625","30.909598214285715","30.909598214285715","30.909598214285715","84.04854910714286","84.04854910714286","84.04854910714286","95.33482142857143","95.33482142857143","95.33482142857143"
"71100","93.3309659090909","93.3309659090909","93.3309659090909","91.97679924242425","91.97679924242425","91.97679924242425","93.93939393939394","93.93939393939394","93.93939393939394","30.778882575757574","30.778882575757574","30.778882575757574","83.97964015151516","83.97964015151516","83.97964015151516","95.33143939393939","95.33143939393939","95.33143939393939"
"71150","93.34087171052632","93.34087171052632","93.34087171052632","91.95723684210526","91.95723684210526","91.95723684210526","93.95353618421052","93.95353618421052","93.95353618421052","30.8203125","30.8203125","30.8203125","84.03782894736842","84.03782894736842","84.03782894736842","95.38651315789474","95.38651315789474","95.38651315789474"
"71200","93.50961538461539","93.50961538461539","93.50961538461539","91.64663461538461","91.64663461538461","91.64663461538461","93.97035256410257","93.97035256410257","93.97035256410257","31.350160256410255","31.350160256410255","31.350160256410255","84.47516025641026","84.47516025641026","84.47516025641026","95.41266025641026","95.41266025641026","95.41266025641026"
"71250","93.40765449438203","93.40765449438203","93.40765449438203","91.70470505617978","91.70470505617978","91.70470505617978","93.77633426966293","93.77633426966293","93.77633426966293","31.48700842696629","31.48700842696629","31.48700842696629","84.33988764044943","84.33988764044943","84.33988764044943","95.21594101123596","95.21594101123596","95.21594101123596"
"71300","93.23853417266187","93.23853417266187","93.23853417266187","91.77720323741008","91.77720323741008","91.77720323741008","93.94671762589928","93.94671762589928","93.94671762589928","31.087005395683452","31.087005395683452","31.087005395683452","84.34689748201438","84.34689748201438","84.34689748201438","95.18322841726619","95.18322841726619","95.18322841726619"
"71350","93.21263227513228","93.21263227513228","93.21263227513228","91.7989417989418","91.7989417989418","91.7989417989418","93.98561507936508","93.98561507936508","93.98561507936508","30.944113756613756","30.944113756613756","30.944113756613756","84.22619047619048","84.22619047619048","84.22619047619048","95.20916005291005","95.20916005291005","95.20916005291005"
"71400","93.18122384937239","93.18122384937239","93.18122384937239","91.79524058577405","91.79524058577405","91.79524058577405","94.05073221757323","94.05073221757323","94.05073221757323","30.844665271966527","30.844665271966527","30.844665271966527","84.18867677824268","84.18867677824268","84.18867677824268","95.16867154811716","95.16867154811716","95.16867154811716"
"71450","93.21745242214533","93.21745242214533","93.21745242214533","91.80363321799308","91.80363321799308","91.80363321799308","94.0473615916955","94.0473615916955","94.0473615916955","30.83910034602076","30.83910034602076","30.83910034602076","84.11278114186851","84.11278114186851","84.11278114186851","95.21518166089966","95.21518166089966","95.21518166089966"
"71500","93.1392883480826","93.1392883480826","93.1392883480826","91.80955014749263","91.80955014749263","91.80955014749263","93.99428466076697","93.99428466076697","93.99428466076697","30.812131268436577","30.812131268436577","30.812131268436577","84.04083702064896","84.04083702064896","84.04083702064896","95.17192109144543","95.17192109144543","95.17192109144543"
"71550","93.15954370179949","93.15954370179949","93.15954370179949","91.80591259640103","91.80591259640103","91.80591259640103","93.98096079691517","93.98096079691517","93.98096079691517","30.886487789203084","30.886487789203084","30.886487789203084","84.04964652956298","84.04964652956298","84.04964652956298","95.1980237789203","95.1980237789203","95.1980237789203"
"71600","93.19661458333333","93.19661458333333","93.19661458333333","92.22005208333333","92.22005208333333","92.22005208333333","94.31966145833333","94.31966145833333","94.31966145833333","31.15234375","31.15234375","31.15234375","83.91927083333333","83.91927083333333","83.91927083333333","95.01953125","95.01953125","95.01953125"
"71650","93.14413265306122","93.14413265306122","93.14413265306122","92.1157525510204","92.1157525510204","92.1157525510204","94.20440051020408","94.20440051020408","94.20440051020408","31.034757653061224","31.034757653061224","31.034757653061224","83.7452168367347","83.7452168367347","83.7452168367347","95.20886479591837","95.20886479591837","95.20886479591837"
"71700","93.26963682432432","93.26963682432432","93.26963682432432","92.37225506756756","92.37225506756756","92.37225506756756","94.22508445945945","94.22508445945945","94.22508445945945","31.160261824324323","31.160261824324323","31.160261824324323","84.03188344594595","84.03188344594595","84.03188344594595","95.40223817567568","95.40223817567568","95.40223817567568"
"71750","93.21338383838383","93.21338383838383","93.21338383838383","92.3019255050505","92.3019255050505","92.3019255050505","94.22348484848484","94.22348484848484","94.22348484848484","30.894886363636363","30.894886363636363","30.894886363636363","83.97648358585859","83.97648358585859","83.97648358585859","95.4269255050505","95.4269255050505","95.4269255050505"
"71800","93.17981350806451","93.17981350806451","93.17981350806451","92.17174899193549","92.17174899193549","92.17174899193549","94.15952620967742","94.15952620967742","94.15952620967742","30.91607862903226","30.91607862903226","30.91607862903226","83.91192036290323","83.91192036290323","83.91192036290323","95.34085181451613","95.34085181451613","95.34085181451613"
"71850","93.08410234899328","93.08410234899328","93.08410234899328","92.07739093959732","92.07739093959732","92.07739093959732","94.12751677852349","94.12751677852349","94.12751677852349","30.90132130872483","30.90132130872483","30.90132130872483","83.87688758389261","83.87688758389261","83.87688758389261","95.39377097315436","95.39377097315436","95.39377097315436"
"71900","93.1505926724138","93.1505926724138","93.1505926724138","92.02810704022988","92.02810704022988","92.02810704022988","94.2730783045977","94.2730783045977","94.2730783045977","30.969378591954023","30.969378591954023","30.969378591954023","83.86763649425288","83.86763649425288","83.86763649425288","95.4449533045977","95.4449533045977","95.4449533045977"
"71950","93.19196428571429","93.19196428571429","93.19196428571429","91.51785714285714","91.51785714285714","91.51785714285714","94.64285714285714","94.64285714285714","94.64285714285714","31.696428571428573","31.696428571428573","31.696428571428573","84.26339285714286","84.26339285714286","84.26339285714286","96.09375","96.09375","96.09375"
"72000","93.24287280701755","93.24287280701755","93.24287280701755","92.02302631578948","92.02302631578948","92.02302631578948","94.13377192982456","94.13377192982456","94.13377192982456","31.59265350877193","31.59265350877193","31.59265350877193","84.6765350877193","84.6765350877193","84.6765350877193","95.27138157894737","95.27138157894737","95.27138157894737"
"72050","93.23890186915888","93.23890186915888","93.23890186915888","91.92464953271028","91.92464953271028","91.92464953271028","94.29760514018692","94.29760514018692","94.29760514018692","31.38142523364486","31.38142523364486","31.38142523364486","84.22167056074767","84.22167056074767","84.22167056074767","95.44392523364486","95.44392523364486","95.44392523364486"
"72100","93.31707802547771","93.31707802547771","93.31707802547771","91.92376592356688","91.92376592356688","91.92376592356688","94.27249203821655","94.27249203821655","94.27249203821655","30.951433121019107","30.951433121019107","30.951433121019107","84.35509554140127","84.35509554140127","84.35509554140127","95.43690286624204","95.43690286624204","95.43690286624204"
"72150","93.30087560386474","93.30087560386474","93.30087560386474","92.02521135265701","92.02521135265701","92.02521135265701","94.21422101449275","94.21422101449275","94.21422101449275","31.13677536231884","31.13677536231884","31.13677536231884","84.4014190821256","84.4014190821256","84.4014190821256","95.36533816425121","95.36533816425121","95.36533816425121"
"72200","93.33961575875486","93.33961575875486","93.33961575875486","91.96558852140078","91.96558852140078","91.96558852140078","94.20902237354086","94.20902237354086","94.20902237354086","31.292558365758754","31.292558365758754","31.292558365758754","84.35980058365759","84.35980058365759","84.35980058365759","95.36721789883268","95.36721789883268","95.36721789883268"
"72250","93.31484120521172","93.31484120521172","93.31484120521172","91.94065553745928","91.94065553745928","91.94065553745928","94.2716815960912","94.2716815960912","94.2716815960912","31.351791530944624","31.351791530944624","31.351791530944624","84.39281351791531","84.39281351791531","84.39281351791531","95.42956026058631","95.42956026058631","95.42956026058631"
"72300","93.30138305322129","93.30138305322129","93.30138305322129","91.97741596638656","91.97741596638656","91.97741596638656","94.26207983193277","94.26207983193277","94.26207983193277","31.350665266106443","31.350665266106443","31.350665266106443","84.42752100840336","84.42752100840336","84.42752100840336","95.41316526610645","95.41316526610645","95.41316526610645"
"72350","92.724609375","92.724609375","92.724609375","91.9921875","91.9921875","91.9921875","95.41015625","95.41015625","95.41015625","32.91015625","32.91015625","32.91015625","83.0078125","83.0078125","83.0078125","95.703125","95.703125","95.703125"
"72400","93.02793560606061","93.02793560606061","93.02793560606061","91.65482954545455","91.65482954545455","91.65482954545455","94.4247159090909","94.4247159090909","94.4247159090909","31.060606060606062","31.060606060606062","31.060606060606062","84.10274621212122","84.10274621212122","84.10274621212122","95.43087121212122","95.43087121212122","95.43087121212122"
"72450","93.02262931034483","93.02262931034483","93.02262931034483","91.79014008620689","91.79014008620689","91.79014008620689","94.29552801724138","94.29552801724138","94.29552801724138","31.297144396551722","31.297144396551722","31.297144396551722","83.93723060344827","83.93723060344827","83.93723060344827","95.36637931034483","95.36637931034483","95.36637931034483"
"72500","93.23701054216868","93.23701054216868","93.23701054216868","91.91923945783132","91.91923945783132","91.91923945783132","94.27710843373494","94.27710843373494","94.27710843373494","30.948795180722893","30.948795180722893","30.948795180722893","84.25263554216868","84.25263554216868","84.25263554216868","95.48663403614458","95.48663403614458","95.48663403614458"
"72550","93.28703703703704","93.28703703703704","93.28703703703704","91.89453125","91.89453125","91.89453125","94.06105324074075","94.06105324074075","94.06105324074075","30.859375","30.859375","30.859375","83.94820601851852","83.94820601851852","83.94820601851852","95.38845486111111","95.38845486111111","95.38845486111111"
"72600","93.32413063909775","93.32413063909775","93.32413063909775","91.90848214285714","91.90848214285714","91.90848214285714","93.9937734962406","93.9937734962406","93.9937734962406","30.853500939849624","30.853500939849624","30.853500939849624","83.84633458646617","83.84633458646617","83.84633458646617","95.33305921052632","95.33305921052632","95.33305921052632"
"72650","93.39398734177215","93.39398734177215","93.39398734177215","91.8932950949367","91.8932950949367","91.8932950949367","93.96261867088607","93.96261867088607","93.96261867088607","30.770371835443036","30.770371835443036","30.770371835443036","83.87064873417721","83.87064873417721","83.87064873417721","95.35947389240506","95.35947389240506","95.35947389240506"
"72700","93.36791325136612","93.36791325136612","93.36791325136612","91.92067964480874","91.92067964480874","91.92067964480874","94.0061475409836","94.0061475409836","94.0061475409836","30.83162568306011","30.83162568306011","30.83162568306011","83.8776468579235","83.8776468579235","83.8776468579235","95.37226775956285","95.37226775956285","95.37226775956285"
"72750","93.59375","93.59375","93.59375","92.53125","92.53125","92.53125","94.21875","94.21875","94.21875","31.6875","31.6875","31.6875","83.53125","83.53125","83.53125","95.3125","95.3125","95.3125"
"72800","93.54166666666667","93.54166666666667","93.54166666666667","92.375","92.375","92.375","94.29166666666667","94.29166666666667","94.29166666666667","31.208333333333332","31.208333333333332","31.208333333333332","84.47916666666667","84.47916666666667","84.47916666666667","95.35416666666667","95.35416666666667","95.35416666666667"
"72850","93.51875","93.51875","93.51875","92.1875","92.1875","92.1875","94.36875","94.36875","94.36875","31.25","31.25","31.25","84.475","84.475","84.475","95.4125","95.4125","95.4125"
"72900","93.59821428571429","93.59821428571429","93.59821428571429","92.11160714285714","92.11160714285714","92.11160714285714","94.28125","94.28125","94.28125","31.325892857142858","31.325892857142858","31.325892857142858","84.32142857142857","84.32142857142857","84.32142857142857","95.31696428571429","95.31696428571429","95.31696428571429"
"72950","93.51388888888889","93.51388888888889","93.51388888888889","92.03125","92.03125","92.03125","94.125","94.125","94.125","31.49652777777778","31.49652777777778","31.49652777777778","84.13194444444444","84.13194444444444","84.13194444444444","95.25694444444444","95.25694444444444","95.25694444444444"
"73000","93.42613636363636","93.42613636363636","93.42613636363636","91.98863636363636","91.98863636363636","91.98863636363636","94.03693181818181","94.03693181818181","94.03693181818181","31.505681818181817","31.505681818181817","31.505681818181817","84.10227272727273","84.10227272727273","84.10227272727273","95.1903409090909","95.1903409090909","95.1903409090909"
"73050","93.45913461538461","93.45913461538461","93.45913461538461","91.92548076923077","91.92548076923077","91.92548076923077","93.9423076923077","93.9423076923077","93.9423076923077","31.427884615384617","31.427884615384617","31.427884615384617","84.10096153846153","84.10096153846153","84.10096153846153","95.21153846153847","95.21153846153847","95.21153846153847"
"73100","93.34166666666667","93.34166666666667","93.34166666666667","91.9125","91.9125","91.9125","93.93333333333334","93.93333333333334","93.93333333333334","31.225","31.225","31.225","84.16875","84.16875","84.16875","95.20833333333333","95.20833333333333","95.20833333333333"
"73150","93.33639705882354","93.33639705882354","93.33639705882354","91.42922794117646","91.42922794117646","91.42922794117646","94.16360294117646","94.16360294117646","94.16360294117646","30.767463235294116","30.767463235294116","30.767463235294116","83.82352941176471","83.82352941176471","83.82352941176471","95.40441176470588","95.40441176470588","95.40441176470588"
"73200","93.70349702380952","93.70349702380952","93.70349702380952","91.88058035714286","91.88058035714286","91.88058035714286","94.27083333333333","94.27083333333333","94.27083333333333","31.147693452380953","31.147693452380953","31.147693452380953","84.30989583333333","84.30989583333333","84.30989583333333","95.48921130952381","95.48921130952381","95.48921130952381"
"73250","93.68586753731343","93.68586753731343","93.68586753731343","92.07089552238806","92.07089552238806","92.07089552238806","94.5370802238806","94.5370802238806","94.5370802238806","31.401585820895523","31.401585820895523","31.401585820895523","84.42747201492537","84.42747201492537","84.42747201492537","95.52821828358209","95.52821828358209","95.52821828358209"
"73300","93.32540760869566","93.32540760869566","93.32540760869566","91.87754755434783","91.87754755434783","91.87754755434783","94.25951086956522","94.25951086956522","94.25951086956522","31.063179347826086","31.063179347826086","31.063179347826086","84.2094089673913","84.2094089673913","84.2094089673913","95.34646739130434","95.34646739130434","95.34646739130434"
"73350","93.36605235042735","93.36605235042735","93.36605235042735","91.96380876068376","91.96380876068376","91.96380876068376","94.21407585470085","94.21407585470085","94.21407585470085","31.119791666666668","31.119791666666668","31.119791666666668","84.18135683760684","84.18135683760684","84.18135683760684","95.36258012820512","95.36258012820512","95.36258012820512"
"73400","93.3566241197183","93.3566241197183","93.3566241197183","92.03345070422536","92.03345070422536","92.03345070422536","94.16263204225352","94.16263204225352","94.16263204225352","31.167473591549296","31.167473591549296","31.167473591549296","84.09165933098592","84.09165933098592","84.09165933098592","95.37026848591549","95.37026848591549","95.37026848591549"
"73450","93.31961077844312","93.31961077844312","93.31961077844312","92.02376497005989","92.02376497005989","92.02376497005989","94.20845808383234","94.20845808383234","94.20845808383234","31.210235778443113","31.210235778443113","31.210235778443113","84.06156437125749","84.06156437125749","84.06156437125749","95.44582709580838","95.44582709580838","95.44582709580838"
"73500","93.37565104166667","93.37565104166667","93.37565104166667","92.047119140625","92.047119140625","92.047119140625","94.17928059895833","94.17928059895833","94.17928059895833","31.260172526041668","31.260172526041668","31.260172526041668","84.12882486979167","84.12882486979167","84.12882486979167","95.40812174479167","95.40812174479167","95.40812174479167"
"73550","93.45930232558139","93.45930232558139","93.45930232558139","91.69694767441861","91.69694767441861","91.69694767441861","94.25872093023256","94.25872093023256","94.25872093023256","30.904796511627907","30.904796511627907","30.904796511627907","84.62936046511628","84.62936046511628","84.62936046511628","95.67587209302326","95.67587209302326","95.67587209302326"
"73600","93.59038978494624","93.59038978494624","93.59038978494624","91.62466397849462","91.62466397849462","91.62466397849462","94.15322580645162","94.15322580645162","94.15322580645162","30.99798387096774","30.99798387096774","30.99798387096774","84.29939516129032","84.29939516129032","84.29939516129032","95.62331989247312","95.62331989247312","95.62331989247312"
"73650","93.76638986013987","93.76638986013987","93.76638986013987","92.03999125874125","92.03999125874125","92.03999125874125","94.3236451048951","94.3236451048951","94.3236451048951","31.042395104895103","31.042395104895103","31.042395104895103","84.56621503496504","84.56621503496504","84.56621503496504","95.7604895104895","95.7604895104895","95.7604895104895"
"73700","93.66499352331606","93.66499352331606","93.66499352331606","92.17130829015544","92.17130829015544","92.17130829015544","94.28432642487047","94.28432642487047","94.28432642487047","31.395725388601036","31.395725388601036","31.395725388601036","84.52072538860104","84.52072538860104","84.52072538860104","95.74562823834196","95.74562823834196","95.74562823834196"
"73750","93.52816358024691","93.52816358024691","93.52816358024691","92.03317901234568","92.03317901234568","92.03317901234568","94.31262860082305","94.31262860082305","94.31262860082305","31.368955761316872","31.368955761316872","31.368955761316872","84.51003086419753","84.51003086419753","84.51003086419753","95.7175925925926","95.7175925925926","95.7175925925926"
"73800","93.5180247440273","93.5180247440273","93.5180247440273","92.05151450511946","92.05151450511946","92.05151450511946","94.29394197952219","94.29394197952219","94.29394197952219","31.404650170648463","31.404650170648463","31.404650170648463","84.52965017064847","84.52965017064847","84.52965017064847","95.67779436860069","95.67779436860069","95.67779436860069"
