"Step","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss__MIN","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss__MAX","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss__MIN","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss__MAX","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss__MIN","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss__MAX","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss__MIN","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss__MAX","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss__MIN","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss__MAX","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss__MIN","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss__MAX"
"72600","0.19323419664699332","0.19323419664699332","0.19323419664699332","0.23025243659328698","0.23025243659328698","0.23025243659328698","0.17249688268043942","0.17249688268043942","0.17249688268043942","1.899203231908325","1.899203231908325","1.899203231908325","0.4578480933393751","0.4578480933393751","0.4578480933393751","0.13684948066011407","0.13684948066011407","0.13684948066011407"
"72650","0.1915353196142595","0.1915353196142595","0.1915353196142595","0.2312551169785895","0.2312551169785895","0.2312551169785895","0.1721028288755613","0.1721028288755613","0.1721028288755613","1.8997070966642113","1.8997070966642113","1.8997070966642113","0.45657259848298903","0.45657259848298903","0.45657259848298903","0.13570447341550754","0.13570447341550754","0.13570447341550754"
"72700","0.19150135598954607","0.19150135598954607","0.19150135598954607","0.2313116593439071","0.2313116593439071","0.2313116593439071","0.1712910129480023","0.1712910129480023","0.1712910129480023","1.8994128326249253","1.8994128326249253","1.8994128326249253","0.4554667634065034","0.4554667634065034","0.4554667634065034","0.13559730902639894","0.13559730902639894","0.13559730902639894"
"72750","0.1941102561354637","0.1941102561354637","0.1941102561354637","0.2246006178855896","0.2246006178855896","0.2246006178855896","0.16572610706090926","0.16572610706090926","0.16572610706090926","1.8837836933135987","1.8837836933135987","1.8837836933135987","0.46303033232688906","0.46303033232688906","0.46303033232688906","0.1338707399368286","0.1338707399368286","0.1338707399368286"
"72800","0.19344361275434493","0.19344361275434493","0.19344361275434493","0.2292501691977183","0.2292501691977183","0.2292501691977183","0.16467202405134837","0.16467202405134837","0.16467202405134837","1.896148959795634","1.896148959795634","1.896148959795634","0.4462300570805868","0.4462300570805868","0.4462300570805868","0.1389991645514965","0.1389991645514965","0.1389991645514965"
"72850","0.19292776095867156","0.19292776095867156","0.19292776095867156","0.22893634915351868","0.22893634915351868","0.22893634915351868","0.16379176807403564","0.16379176807403564","0.16379176807403564","1.8929232301712036","1.8929232301712036","1.8929232301712036","0.44309721755981446","0.44309721755981446","0.44309721755981446","0.13647461530566216","0.13647461530566216","0.13647461530566216"
"72900","0.19001641605581557","0.19001641605581557","0.19001641605581557","0.22876848706177302","0.22876848706177302","0.22876848706177302","0.16450778744050434","0.16450778744050434","0.16450778744050434","1.8915171343939645","1.8915171343939645","1.8915171343939645","0.44560713035719735","0.44560713035719735","0.44560713035719735","0.13630885505250523","0.13630885505250523","0.13630885505250523"
"72950","0.19153188321325515","0.19153188321325515","0.19153188321325515","0.22937641905413733","0.22937641905413733","0.22937641905413733","0.16859513325823677","0.16859513325823677","0.16859513325823677","1.8929386917750042","1.8929386917750042","1.8929386917750042","0.449448961019516","0.449448961019516","0.449448961019516","0.13799514192673895","0.13799514192673895","0.13799514192673895"
"73000","0.19423173050988804","0.19423173050988804","0.19423173050988804","0.22963169100609693","0.22963169100609693","0.22963169100609693","0.17030988975004716","0.17030988975004716","0.17030988975004716","1.8918081240220503","1.8918081240220503","1.8918081240220503","0.44882847265763715","0.44882847265763715","0.44882847265763715","0.14024462790651754","0.14024462790651754","0.14024462790651754"
"73050","0.19279180120963316","0.19279180120963316","0.19279180120963316","0.23098109208620513","0.23098109208620513","0.23098109208620513","0.17152254512676826","0.17152254512676826","0.17152254512676826","1.8941891274085412","1.8941891274085412","1.8941891274085412","0.44781619200339684","0.44781619200339684","0.44781619200339684","0.13891566229554322","0.13891566229554322","0.13891566229554322"
"73100","0.19457954680919648","0.19457954680919648","0.19457954680919648","0.23231158181031544","0.23231158181031544","0.23231158181031544","0.1717754679719607","0.1717754679719607","0.1717754679719607","1.895215687115987","1.895215687115987","1.895215687115987","0.44708940569559735","0.44708940569559735","0.44708940569559735","0.13814431994160017","0.13814431994160017","0.13814431994160017"
"73150","0.1968947105547961","0.1968947105547961","0.1968947105547961","0.24011582048500285","0.24011582048500285","0.24011582048500285","0.1741725456188707","0.1741725456188707","0.1741725456188707","1.9045709336505217","1.9045709336505217","1.9045709336505217","0.45185812343569365","0.45185812343569365","0.45185812343569365","0.13921804967172005","0.13921804967172005","0.13921804967172005"
"73200","0.18276010639965534","0.18276010639965534","0.18276010639965534","0.22963257719363486","0.22963257719363486","0.22963257719363486","0.16691130213439465","0.16691130213439465","0.16691130213439465","1.8945201181230091","1.8945201181230091","1.8945201181230091","0.44331780253421693","0.44331780253421693","0.44331780253421693","0.137133000684636","0.137133000684636","0.137133000684636"
"73250","0.18395827938594037","0.18395827938594037","0.18395827938594037","0.2271342926950597","0.2271342926950597","0.2271342926950597","0.1623635613985026","0.1623635613985026","0.1623635613985026","1.8925350121597746","1.8925350121597746","1.8925350121597746","0.44013120278493684","0.44013120278493684","0.44013120278493684","0.13193476511471308","0.13193476511471308","0.13193476511471308"
"73300","0.19079369278219732","0.19079369278219732","0.19079369278219732","0.23182762361577022","0.23182762361577022","0.23182762361577022","0.16779425902211148","0.16779425902211148","0.16779425902211148","1.8999584064535473","1.8999584064535473","1.8999584064535473","0.4448301745173724","0.4448301745173724","0.4448301745173724","0.13611913763958475","0.13611913763958475","0.13611913763958475"
"73350","0.1904341813463431","0.1904341813463431","0.1904341813463431","0.23020380311924168","0.23020380311924168","0.23020380311924168","0.16855140823202255","0.16855140823202255","0.16855140823202255","1.8961614900165134","1.8961614900165134","1.8961614900165134","0.4459008047213921","0.4459008047213921","0.4459008047213921","0.13571036103953663","0.13571036103953663","0.13571036103953663"
"73400","0.1900448027578458","0.1900448027578458","0.1900448027578458","0.22923490832704055","0.22923490832704055","0.22923490832704055","0.16905998839983638","0.16905998839983638","0.16905998839983638","1.8933989157978917","1.8933989157978917","1.8933989157978917","0.44802908536414027","0.44802908536414027","0.44802908536414027","0.13506748443338232","0.13506748443338232","0.13506748443338232"
"73450","0.19062090140884508","0.19062090140884508","0.19062090140884508","0.22928195556034586","0.22928195556034586","0.22928195556034586","0.16825812852043592","0.16825812852043592","0.16825812852043592","1.894179819586748","1.894179819586748","1.894179819586748","0.44920649339338975","0.44920649339338975","0.44920649339338975","0.13371780369720773","0.13371780369720773","0.13371780369720773"
"73500","0.18901448628942794","0.18901448628942794","0.18901448628942794","0.22791211832858002","0.22791211832858002","0.22791211832858002","0.16819055956633142","0.16819055956633142","0.16819055956633142","1.8940304269393284","1.8940304269393284","1.8940304269393284","0.4485269562962155","0.4485269562962155","0.4485269562962155","0.13381506743219992","0.13381506743219992","0.13381506743219992"
"73550","0.18631550115208292","0.18631550115208292","0.18631550115208292","0.2285375163652176","0.2285375163652176","0.2285375163652176","0.161524961161059","0.161524961161059","0.161524961161059","1.9073134438936101","1.9073134438936101","1.9073134438936101","0.44413817136786704","0.44413817136786704","0.44413817136786704","0.12553483992815018","0.12553483992815018","0.12553483992815018"
"73600","0.18738723490186918","0.18738723490186918","0.18738723490186918","0.23353122134682952","0.23353122134682952","0.23353122134682952","0.16955103420762604","0.16955103420762604","0.16955103420762604","1.9044436690627888","1.9044436690627888","1.9044436690627888","0.44789980496129683","0.44789980496129683","0.44789980496129683","0.1265471402595761","0.1265471402595761","0.1265471402595761"
"73650","0.1831578875442485","0.1831578875442485","0.1831578875442485","0.22769178507419732","0.22769178507419732","0.22769178507419732","0.16552898220040582","0.16552898220040582","0.16552898220040582","1.9074015175545966","1.9074015175545966","1.9074015175545966","0.4398893382582631","0.4398893382582631","0.4398893382582631","0.12364457328836401","0.12364457328836401","0.12364457328836401"
"73700","0.18475051228092124","0.18475051228092124","0.18475051228092124","0.22493569923497234","0.22493569923497234","0.22493569923497234","0.16677692158080135","0.16677692158080135","0.16677692158080135","1.9002713385023602","1.9002713385023602","1.9002713385023602","0.43919488880300767","0.43919488880300767","0.43919488880300767","0.12458025602324639","0.12458025602324639","0.12458025602324639"
"73750","0.18789522181199902","0.18789522181199902","0.18789522181199902","0.2246324927411943","0.2246324927411943","0.2246324927411943","0.16518193693379316","0.16518193693379316","0.16518193693379316","1.8962740069063602","1.8962740069063602","1.8962740069063602","0.4391704520570888","0.4391704520570888","0.4391704520570888","0.12526434242970658","0.12526434242970658","0.12526434242970658"
"73800","0.18724544819304562","0.18724544819304562","0.18724544819304562","0.22337485989714645","0.22337485989714645","0.22337485989714645","0.16460033357397688","0.16460033357397688","0.16460033357397688","1.894940331934255","1.894940331934255","1.894940331934255","0.4367689561518386","0.4367689561518386","0.4367689561518386","0.1258907238269422","0.1258907238269422","0.1258907238269422"
"73850","0.18887832951962774","0.18887832951962774","0.18887832951962774","0.22448209169220298","0.22448209169220298","0.22448209169220298","0.16449420050916103","0.16449420050916103","0.16449420050916103","1.8948259760269965","1.8948259760269965","1.8948259760269965","0.4383216117109571","0.4383216117109571","0.4383216117109571","0.12868744626901935","0.12868744626901935","0.12868744626901935"
"73900","0.1364264376461506","0.1364264376461506","0.1364264376461506","0.22904928773641586","0.22904928773641586","0.22904928773641586","0.19261685013771057","0.19261685013771057","0.19261685013771057","1.9291428923606873","1.9291428923606873","1.9291428923606873","0.5295357704162598","0.5295357704162598","0.5295357704162598","0.12135780602693558","0.12135780602693558","0.12135780602693558"
"73950","0.19219939725903365","0.19219939725903365","0.19219939725903365","0.2306106832738106","0.2306106832738106","0.2306106832738106","0.17256338306917593","0.17256338306917593","0.17256338306917593","1.9193532306414385","1.9193532306414385","1.9193532306414385","0.4677931098983838","0.4677931098983838","0.4677931098983838","0.13168484445374745","0.13168484445374745","0.13168484445374745"
"74000","0.1884602146844069","0.1884602146844069","0.1884602146844069","0.22387885433786056","0.22387885433786056","0.22387885433786056","0.1633636203466677","0.1633636203466677","0.1633636203466677","1.9032125554832757","1.9032125554832757","1.9032125554832757","0.44528455126519295","0.44528455126519295","0.44528455126519295","0.1308769201311995","0.1308769201311995","0.1308769201311995"
"74050","0.1881847766375071","0.1881847766375071","0.1881847766375071","0.22543343421267836","0.22543343421267836","0.22543343421267836","0.16346697622027836","0.16346697622027836","0.16346697622027836","1.9008291293131678","1.9008291293131678","1.9008291293131678","0.4459486591972803","0.4459486591972803","0.4459486591972803","0.13048582671112136","0.13048582671112136","0.13048582671112136"
"74100","0.18781212894338192","0.18781212894338192","0.18781212894338192","0.2251187224715653","0.2251187224715653","0.2251187224715653","0.16290354946314697","0.16290354946314697","0.16290354946314697","1.8990482575822585","1.8990482575822585","1.8990482575822585","0.443722996528786","0.443722996528786","0.443722996528786","0.1310556940365546","0.1310556940365546","0.1310556940365546"
"74150","0.18753637320228986","0.18753637320228986","0.18753637320228986","0.22518187592781724","0.22518187592781724","0.22518187592781724","0.16200994614452596","0.16200994614452596","0.16200994614452596","1.8968539290011874","1.8968539290011874","1.8968539290011874","0.44082434185677105","0.44082434185677105","0.44082434185677105","0.13066540852129932","0.13066540852129932","0.13066540852129932"
"74200","0.1881741134092113","0.1881741134092113","0.1881741134092113","0.22613417581710593","0.22613417581710593","0.22613417581710593","0.16265991890173875","0.16265991890173875","0.16265991890173875","1.8991010303528892","1.8991010303528892","1.8991010303528892","0.4434459988545898","0.4434459988545898","0.4434459988545898","0.13216019546403396","0.13216019546403396","0.13216019546403396"
"74250","0.18944607069715858","0.18944607069715858","0.18944607069715858","0.22667358991351316","0.22667358991351316","0.22667358991351316","0.16480507676235653","0.16480507676235653","0.16480507676235653","1.8995159088887952","1.8995159088887952","1.8995159088887952","0.440663666845384","0.440663666845384","0.440663666845384","0.131519609332","0.131519609332","0.131519609332"
"74300","0.17666575109416788","0.17666575109416788","0.17666575109416788","0.19791421836072748","0.19791421836072748","0.19791421836072748","0.15365772897546942","0.15365772897546942","0.15365772897546942","1.8988128467039629","1.8988128467039629","1.8988128467039629","0.4341167753393","0.4341167753393","0.4341167753393","0.1315007981928912","0.1315007981928912","0.1315007981928912"
"74350","0.17646445333957672","0.17646445333957672","0.17646445333957672","0.21814630852370967","0.21814630852370967","0.21814630852370967","0.1612083979073118","0.1612083979073118","0.1612083979073118","1.8990498429439107","1.8990498429439107","1.8990498429439107","0.43991939063932073","0.43991939063932073","0.43991939063932073","0.1391398182413617","0.1391398182413617","0.1391398182413617"
"74400","0.17961315320687252","0.17961315320687252","0.17961315320687252","0.2179461214187983","0.2179461214187983","0.2179461214187983","0.1629193303015855","0.1629193303015855","0.1629193303015855","1.897322094118273","1.897322094118273","1.897322094118273","0.4365328816143242","0.4365328816143242","0.4365328816143242","0.1340732110647468","0.1340732110647468","0.1340732110647468"
"74450","0.18284437897967995","0.18284437897967995","0.18284437897967995","0.21981611496173076","0.21981611496173076","0.21981611496173076","0.16728439209809215","0.16728439209809215","0.16728439209809215","1.8956538549861552","1.8956538549861552","1.8956538549861552","0.4393428571475959","0.4393428571475959","0.4393428571475959","0.13207263362981517","0.13207263362981517","0.13207263362981517"
"74500","0.18299532099075227","0.18299532099075227","0.18299532099075227","0.22327615433677112","0.22327615433677112","0.22327615433677112","0.16742961309956148","0.16742961309956148","0.16742961309956148","1.8960812261319273","1.8960812261319273","1.8960812261319273","0.44313193285634733","0.44313193285634733","0.44313193285634733","0.13044178118637953","0.13044178118637953","0.13044178118637953"
"74550","0.18432834113580512","0.18432834113580512","0.18432834113580512","0.22273539200824796","0.22273539200824796","0.22273539200824796","0.16576800896461438","0.16576800896461438","0.16576800896461438","1.8989606346663843","1.8989606346663843","1.8989606346663843","0.44665187368904496","0.44665187368904496","0.44665187368904496","0.13107331649496637","0.13107331649496637","0.13107331649496637"
"74600","0.1827727955349772","0.1827727955349772","0.1827727955349772","0.22004648952047157","0.22004648952047157","0.22004648952047157","0.16375493405572472","0.16375493405572472","0.16375493405572472","1.8992238612036996","1.8992238612036996","1.8992238612036996","0.4463164520800305","0.4463164520800305","0.4463164520800305","0.12932455137228277","0.12932455137228277","0.12932455137228277"
"74650","0.18368559116059063","0.18368559116059063","0.18368559116059063","0.22154804325334915","0.22154804325334915","0.22154804325334915","0.16334812115062636","0.16334812115062636","0.16334812115062636","1.8989806852182194","1.8989806852182194","1.8989806852182194","0.44374816478784723","0.44374816478784723","0.44374816478784723","0.12935531882367965","0.12935531882367965","0.12935531882367965"
"74700","0.17645364217460155","0.17645364217460155","0.17645364217460155","0.2132974833250046","0.2132974833250046","0.2132974833250046","0.13926446810364723","0.13926446810364723","0.13926446810364723","1.898568046092987","1.898568046092987","1.898568046092987","0.3943881615996361","0.3943881615996361","0.3943881615996361","0.11682525090873241","0.11682525090873241","0.11682525090873241"
"74750","0.17471209264227322","0.17471209264227322","0.17471209264227322","0.2172838902899197","0.2172838902899197","0.2172838902899197","0.14537531680294447","0.14537531680294447","0.14537531680294447","1.9016630394118172","1.9016630394118172","1.9016630394118172","0.423248567538602","0.423248567538602","0.423248567538602","0.1190410917358739","0.1190410917358739","0.1190410917358739"
"74800","0.18006380417694648","0.18006380417694648","0.18006380417694648","0.21864805283645788","0.21864805283645788","0.21864805283645788","0.1522727689395348","0.1522727689395348","0.1522727689395348","1.9015607506036758","1.9015607506036758","1.9015607506036758","0.43471668573717276","0.43471668573717276","0.43471668573717276","0.12184394594902793","0.12184394594902793","0.12184394594902793"
"74850","0.17887327368645106","0.17887327368645106","0.17887327368645106","0.2190917233333868","0.2190917233333868","0.2190917233333868","0.154438594158958","0.154438594158958","0.154438594158958","1.8990453783203574","1.8990453783203574","1.8990453783203574","0.43168313389315327","0.43168313389315327","0.43168313389315327","0.12177016855601003","0.12177016855601003","0.12177016855601003"
"74900","0.177158450064334","0.177158450064334","0.177158450064334","0.21624438132752072","0.21624438132752072","0.21624438132752072","0.153184243359349","0.153184243359349","0.153184243359349","1.8985346761616793","1.8985346761616793","1.8985346761616793","0.430474091456695","0.430474091456695","0.430474091456695","0.12201579560271718","0.12201579560271718","0.12201579560271718"
"74950","0.17649111348997665","0.17649111348997665","0.17649111348997665","0.21597148820205972","0.21597148820205972","0.21597148820205972","0.1520065305961503","0.1520065305961503","0.1520065305961503","1.9014413979318407","1.9014413979318407","1.9014413979318407","0.4310104462835524","0.4310104462835524","0.4310104462835524","0.12259575621811328","0.12259575621811328","0.12259575621811328"
"75000","0.17849941250169649","0.17849941250169649","0.17849941250169649","0.21707460591569544","0.21707460591569544","0.21707460591569544","0.15306965531781316","0.15306965531781316","0.15306965531781316","1.9017811629921197","1.9017811629921197","1.9017811629921197","0.4380224561318755","0.4380224561318755","0.4380224561318755","0.12397518476354889","0.12397518476354889","0.12397518476354889"
"75050","0.18065585664196596","0.18065585664196596","0.18065585664196596","0.21792196369654424","0.21792196369654424","0.21792196369654424","0.15367785704296988","0.15367785704296988","0.15367785704296988","1.9000872518565204","1.9000872518565204","1.9000872518565204","0.43972691096164085","0.43972691096164085","0.43972691096164085","0.12402792437555822","0.12402792437555822","0.12402792437555822"
"75100","0.16390019501077718","0.16390019501077718","0.16390019501077718","0.2020402481329852","0.2020402481329852","0.2020402481329852","0.1395132682960609","0.1395132682960609","0.1395132682960609","1.9106219678089535","1.9106219678089535","1.9106219678089535","0.4232346333306411","0.4232346333306411","0.4232346333306411","0.1157860840702879","0.1157860840702879","0.1157860840702879"
"75150","0.17170414356868477","0.17170414356868477","0.17170414356868477","0.20422892866632605","0.20422892866632605","0.20422892866632605","0.14655691668202606","0.14655691668202606","0.14655691668202606","1.8986752561376066","1.8986752561376066","1.8986752561376066","0.43555407697641396","0.43555407697641396","0.43555407697641396","0.12077346976987924","0.12077346976987924","0.12077346976987924"
"75200","0.17425642820984819","0.17425642820984819","0.17425642820984819","0.20822483370470446","0.20822483370470446","0.20822483370470446","0.14927146832148233","0.14927146832148233","0.14927146832148233","1.8950982010641764","1.8950982010641764","1.8950982010641764","0.4361128950303839","0.4361128950303839","0.4361128950303839","0.12353830082818519","0.12353830082818519","0.12353830082818519"
"75250","0.17698209000199866","0.17698209000199866","0.17698209000199866","0.20909779864316547","0.20909779864316547","0.20909779864316547","0.1518073048255297","0.1518073048255297","0.1518073048255297","1.8936583629533565","1.8936583629533565","1.8936583629533565","0.4361355269754399","0.4361355269754399","0.4361355269754399","0.12204868003060032","0.12204868003060032","0.12204868003060032"
"75300","0.17748942688172561","0.17748942688172561","0.17748942688172561","0.20950490844692204","0.20950490844692204","0.20950490844692204","0.14973140006893065","0.14973140006893065","0.14973140006893065","1.8969029906535253","1.8969029906535253","1.8969029906535253","0.4335247463013928","0.4335247463013928","0.4335247463013928","0.12183102682297928","0.12183102682297928","0.12183102682297928"
"75350","0.17946733406154058","0.17946733406154058","0.17946733406154058","0.21122355633632256","0.21122355633632256","0.21122355633632256","0.15116120719995121","0.15116120719995121","0.15116120719995121","1.8993490490007572","1.8993490490007572","1.8993490490007572","0.4339586879831061","0.4339586879831061","0.4339586879831061","0.124480083745013","0.124480083745013","0.124480083745013"
"75400","0.17888122088188096","0.17888122088188096","0.17888122088188096","0.21079171829401178","0.21079171829401178","0.21079171829401178","0.15143273847806055","0.15143273847806055","0.15143273847806055","1.8974142103572023","1.8974142103572023","1.8974142103572023","0.4335647244402703","0.4335647244402703","0.4335647244402703","0.12386601780595026","0.12386601780595026","0.12386601780595026"
"75450","0.1783821850150116","0.1783821850150116","0.1783821850150116","0.2124648127793322","0.2124648127793322","0.2124648127793322","0.1511649189806865","0.1511649189806865","0.1511649189806865","1.8974254990001467","1.8974254990001467","1.8974254990001467","0.4338136342867698","0.4338136342867698","0.4338136342867698","0.12417380517658269","0.12417380517658269","0.12417380517658269"
"75500","0.1652466903783773","0.1652466903783773","0.1652466903783773","0.1948610448131436","0.1948610448131436","0.1948610448131436","0.14452760499951087","0.14452760499951087","0.14452760499951087","1.8748078346252441","1.8748078346252441","1.8748078346252441","0.407967776844376","0.407967776844376","0.407967776844376","0.11602313698906648","0.11602313698906648","0.11602313698906648"
"75550","0.16672252448783678","0.16672252448783678","0.16672252448783678","0.20682271807031197","0.20682271807031197","0.20682271807031197","0.1484271387400275","0.1484271387400275","0.1484271387400275","1.891848083246838","1.891848083246838","1.891848083246838","0.42251095649870957","0.42251095649870957","0.42251095649870957","0.12662372937087307","0.12662372937087307","0.12662372937087307"
"75600","0.16791442387561867","0.16791442387561867","0.16791442387561867","0.20610772802130037","0.20610772802130037","0.20610772802130037","0.15001413047961568","0.15001413047961568","0.15001413047961568","1.8882124821345012","1.8882124821345012","1.8882124821345012","0.42011428937531897","0.42011428937531897","0.42011428937531897","0.12623670678315818","0.12623670678315818","0.12623670678315818"
"75650","0.1712003367299095","0.1712003367299095","0.1712003367299095","0.2080280078931692","0.2080280078931692","0.2080280078931692","0.15129493105601757","0.15129493105601757","0.15129493105601757","1.8899614417806585","1.8899614417806585","1.8899614417806585","0.4241428042345859","0.4241428042345859","0.4241428042345859","0.123248499540731","0.123248499540731","0.123248499540731"
"75700","0.1726445401666545","0.1726445401666545","0.1726445401666545","0.20928365333365792","0.20928365333365792","0.20928365333365792","0.15288742963506394","0.15288742963506394","0.15288742963506394","1.8923157904328418","1.8923157904328418","1.8923157904328418","0.42561382593727914","0.42561382593727914","0.42561382593727914","0.1226884664638954","0.1226884664638954","0.1226884664638954"
"75750","0.17395633684160808","0.17395633684160808","0.17395633684160808","0.21109031836709213","0.21109031836709213","0.21109031836709213","0.1529855908981214","0.1529855908981214","0.1529855908981214","1.8924011832310095","1.8924011832310095","1.8924011832310095","0.4266655079813467","0.4266655079813467","0.4266655079813467","0.12267121305275294","0.12267121305275294","0.12267121305275294"
"75800","0.17580166185748647","0.17580166185748647","0.17580166185748647","0.2129579579909525","0.2129579579909525","0.2129579579909525","0.15302855358321285","0.15302855358321285","0.15302855358321285","1.8944113790636232","1.8944113790636232","1.8944113790636232","0.4280913771962273","0.4280913771962273","0.4280913771962273","0.1229159640225433","0.1229159640225433","0.1229159640225433"
"75850","0.17638770296939255","0.17638770296939255","0.17638770296939255","0.21332813332759842","0.21332813332759842","0.21332813332759842","0.15485981919025024","0.15485981919025024","0.15485981919025024","1.895358825160056","1.895358825160056","1.895358825160056","0.4301663312254493","0.4301663312254493","0.4301663312254493","0.1230272323891674","0.1230272323891674","0.1230272323891674"
"75900","0.1772264578240983","0.1772264578240983","0.1772264578240983","0.21800773796883036","0.21800773796883036","0.21800773796883036","0.15544372701898534","0.15544372701898534","0.15544372701898534","1.9074042274596843","1.9074042274596843","1.9074042274596843","0.415940357015488","0.415940357015488","0.415940357015488","0.1269594172530986","0.1269594172530986","0.1269594172530986"
"75950","0.17050243445585683","0.17050243445585683","0.17050243445585683","0.21134454365243616","0.21134454365243616","0.21134454365243616","0.1493027428376306","0.1493027428376306","0.1493027428376306","1.9053184383923245","1.9053184383923245","1.9053184383923245","0.4131105084394671","0.4131105084394671","0.4131105084394671","0.12547333085352613","0.12547333085352613","0.12547333085352613"
"76000","0.17052830791189558","0.17052830791189558","0.17052830791189558","0.212692931243757","0.212692931243757","0.212692931243757","0.14554051107087104","0.14554051107087104","0.14554051107087104","1.9029756784439087","1.9029756784439087","1.9029756784439087","0.4181752474535079","0.4181752474535079","0.4181752474535079","0.12308307661085713","0.12308307661085713","0.12308307661085713"
"76050","0.1717836620465753","0.1717836620465753","0.1717836620465753","0.21535839408938653","0.21535839408938653","0.21535839408938653","0.14770090791779728","0.14770090791779728","0.14770090791779728","1.8991095614312263","1.8991095614312263","1.8991095614312263","0.4287733114915451","0.4287733114915451","0.4287733114915451","0.12258417183902058","0.12258417183902058","0.12258417183902058"
"76100","0.17329124865020334","0.17329124865020334","0.17329124865020334","0.21327463600799623","0.21327463600799623","0.21327463600799623","0.147920425755051","0.147920425755051","0.147920425755051","1.8982767088693162","1.8982767088693162","1.8982767088693162","0.42902491703207196","0.42902491703207196","0.42902491703207196","0.12303481863336524","0.12303481863336524","0.12303481863336524"
"76150","0.17495389227513913","0.17495389227513913","0.17495389227513913","0.21380762793500013","0.21380762793500013","0.21380762793500013","0.1493166125683672","0.1493166125683672","0.1493166125683672","1.8945342242115675","1.8945342242115675","1.8945342242115675","0.42887416702729686","0.42887416702729686","0.42887416702729686","0.12194765991333759","0.12194765991333759","0.12194765991333759"
"76200","0.17554046793355035","0.17554046793355035","0.17554046793355035","0.21313996862094065","0.21313996862094065","0.21313996862094065","0.14967771065595858","0.14967771065595858","0.14967771065595858","1.8941379036614805","1.8941379036614805","1.8941379036614805","0.4296065951115116","0.4296065951115116","0.4296065951115116","0.12239788218216181","0.12239788218216181","0.12239788218216181"
"76250","0.16704223056634268","0.16704223056634268","0.16704223056634268","0.20397275313735008","0.20397275313735008","0.20397275313735008","0.1481802761554718","0.1481802761554718","0.1481802761554718","1.8603481252988179","1.8603481252988179","1.8603481252988179","0.4678766330083211","0.4678766330083211","0.4678766330083211","0.10309125483036041","0.10309125483036041","0.10309125483036041"
"76300","0.18056367111525365","0.18056367111525365","0.18056367111525365","0.2144334607624582","0.2144334607624582","0.2144334607624582","0.152340065953987","0.152340065953987","0.152340065953987","1.8770984155791146","1.8770984155791146","1.8770984155791146","0.43275050978575436","0.43275050978575436","0.43275050978575436","0.11731513543054461","0.11731513543054461","0.11731513543054461"
"76350","0.17455889924236065","0.17455889924236065","0.17455889924236065","0.21104474323538114","0.21104474323538114","0.21104474323538114","0.1501093700809299","0.1501093700809299","0.1501093700809299","1.8810341032046192","1.8810341032046192","1.8810341032046192","0.42731146739338927","0.42731146739338927","0.42731146739338927","0.11980354107635201","0.11980354107635201","0.11980354107635201"
"76400","0.17691315729648638","0.17691315729648638","0.17691315729648638","0.21155289503244254","0.21155289503244254","0.21155289503244254","0.15144656331111223","0.15144656331111223","0.15144656331111223","1.8842993019483028","1.8842993019483028","1.8842993019483028","0.428286822560506","0.428286822560506","0.428286822560506","0.12328296183393551","0.12328296183393551","0.12328296183393551"
"76450","0.17888168053864276","0.17888168053864276","0.17888168053864276","0.21112515806283766","0.21112515806283766","0.21112515806283766","0.1519424941354585","0.1519424941354585","0.1519424941354585","1.888813871203117","1.888813871203117","1.888813871203117","0.43260326706668706","0.43260326706668706","0.43260326706668706","0.1229146504141752","0.1229146504141752","0.1229146504141752"
"76500","0.17918248372734524","0.17918248372734524","0.17918248372734524","0.2105877296125982","0.2105877296125982","0.2105877296125982","0.15165635614539497","0.15165635614539497","0.15165635614539497","1.8897613249719143","1.8897613249719143","1.8897613249719143","0.4296589114237577","0.4296589114237577","0.4296589114237577","0.12362096128345001","0.12362096128345001","0.12362096128345001"
