"Step","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss__MIN","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss__MAX","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss__MIN","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss__MAX","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss__MIN","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss__MAX","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss__MIN","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss__MAX"
"50900","0.15317592428813517","0.15317592428813517","0.15317592428813517","0.2805860466520551","0.2805860466520551","0.2805860466520551","0.19193513481549815","0.19193513481549815","0.19193513481549815","0.22098293942464908","0.22098293942464908","0.22098293942464908"
"50950","0.1521306450455642","0.1521306450455642","0.1521306450455642","0.28218314224038243","0.28218314224038243","0.28218314224038243","0.19552676090277915","0.19552676090277915","0.19552676090277915","0.22778622313471866","0.22778622313471866","0.22778622313471866"
"51000","0.1561071914974709","0.1561071914974709","0.1561071914974709","0.2875174326680557","0.2875174326680557","0.2875174326680557","0.1978546301698127","0.1978546301698127","0.1978546301698127","0.23518265879642197","0.23518265879642197","0.23518265879642197"
"51050","0.1583319748351477","0.1583319748351477","0.1583319748351477","0.2848451490181064","0.2848451490181064","0.2848451490181064","0.2002309172401601","0.2002309172401601","0.2002309172401601","0.23630151954980996","0.23630151954980996","0.23630151954980996"
"51100","0.15939015085461836","0.15939015085461836","0.15939015085461836","0.28333451645620633","0.28333451645620633","0.28333451645620633","0.1999992192946237","0.1999992192946237","0.1999992192946237","0.23833361163570432","0.23833361163570432","0.23833361163570432"
"51150","0.16028529404433345","0.16028529404433345","0.16028529404433345","0.2861681137222367","0.2861681137222367","0.2861681137222367","0.20249640683982975","0.20249640683982975","0.20249640683982975","0.24090583910266186","0.24090583910266186","0.24090583910266186"
"51200","0.1626947665451511","0.1626947665451511","0.1626947665451511","0.28641100468821923","0.28641100468821923","0.28641100468821923","0.2052589006661726","0.2052589006661726","0.2052589006661726","0.2422638917065695","0.2422638917065695","0.2422638917065695"
"51250","0.16304167956113816","0.16304167956113816","0.16304167956113816","0.27808846682310107","0.27808846682310107","0.27808846682310107","0.1923995926976204","0.1923995926976204","0.1923995926976204","0.21782490313053132","0.21782490313053132","0.21782490313053132"
"51300","0.1640839290805161","0.1640839290805161","0.1640839290805161","0.2855769110843539","0.2855769110843539","0.2855769110843539","0.18942915089428425","0.18942915089428425","0.18942915089428425","0.23771088048815728","0.23771088048815728","0.23771088048815728"
"51350","0.1636960456577631","0.1636960456577631","0.1636960456577631","0.29270336020451326","0.29270336020451326","0.29270336020451326","0.19813937613597282","0.19813937613597282","0.19813937613597282","0.2388806713315157","0.2388806713315157","0.2388806713315157"
"51400","0.16260002247161334","0.16260002247161334","0.16260002247161334","0.291723109036684","0.291723109036684","0.291723109036684","0.20311582047078344","0.20311582047078344","0.20311582047078344","0.24593772631552485","0.24593772631552485","0.24593772631552485"
"51450","0.16288089496286018","0.16288089496286018","0.16288089496286018","0.28716033276008524","0.28716033276008524","0.28716033276008524","0.200432368627061","0.200432368627061","0.200432368627061","0.24786920897338702","0.24786920897338702","0.24786920897338702"
"51500","0.16270961620445762","0.16270961620445762","0.16270961620445762","0.2845766944544656","0.2845766944544656","0.2845766944544656","0.19969130044004746","0.19969130044004746","0.19969130044004746","0.250012688391975","0.250012688391975","0.250012688391975"
"51550","0.16300587757970347","0.16300587757970347","0.16300587757970347","0.283849071327484","0.283849071327484","0.283849071327484","0.20062425421042876","0.20062425421042876","0.20062425421042876","0.2502387495203452","0.2502387495203452","0.2502387495203452"
"51600","0.16432122899905632","0.16432122899905632","0.16432122899905632","0.28417807033187464","0.28417807033187464","0.28417807033187464","0.2035326981622922","0.2035326981622922","0.2035326981622922","0.2514761397320973","0.2514761397320973","0.2514761397320973"
"51650","0.16311173866956663","0.16311173866956663","0.16311173866956663","0.2868500229639885","0.2868500229639885","0.2868500229639885","0.19726816220925406","0.19726816220925406","0.19726816220925406","0.2359756697446872","0.2359756697446872","0.2359756697446872"
"51700","0.15985155984591903","0.15985155984591903","0.15985155984591903","0.2764230239927099","0.2764230239927099","0.2764230239927099","0.2003824631317278","0.2003824631317278","0.2003824631317278","0.2287834154421024","0.2287834154421024","0.2287834154421024"
"51750","0.1614604459392081","0.1614604459392081","0.1614604459392081","0.2766256638996893","0.2766256638996893","0.2766256638996893","0.20131372370951467","0.20131372370951467","0.20131372370951467","0.23591109584990166","0.23591109584990166","0.23591109584990166"
"51800","0.1576349349327819","0.1576349349327819","0.1576349349327819","0.28510260203528026","0.28510260203528026","0.28510260203528026","0.19996566242641872","0.19996566242641872","0.19996566242641872","0.23582821977990015","0.23582821977990015","0.23582821977990015"
"51850","0.16057838512015643","0.16057838512015643","0.16057838512015643","0.2803063704378934","0.2803063704378934","0.2803063704378934","0.20095037597243257","0.20095037597243257","0.20095037597243257","0.23984726911184678","0.23984726911184678","0.23984726911184678"
"51900","0.16150464024717007","0.16150464024717007","0.16150464024717007","0.2772595499832325","0.2772595499832325","0.2772595499832325","0.20224393074075245","0.20224393074075245","0.20224393074075245","0.24073565457415827","0.24073565457415827","0.24073565457415827"
"51950","0.1625875988453187","0.1625875988453187","0.1625875988453187","0.28040196933401723","0.28040196933401723","0.28040196933401723","0.20465811172769485","0.20465811172769485","0.20465811172769485","0.24001286983226253","0.24001286983226253","0.24001286983226253"
"52000","0.16150558596251863","0.16150558596251863","0.16150558596251863","0.27995044153882787","0.27995044153882787","0.27995044153882787","0.20578486639000762","0.20578486639000762","0.20578486639000762","0.24381020977365328","0.24381020977365328","0.24381020977365328"
"52050","0.15137802142029008","0.15137802142029008","0.15137802142029008","0.2838042884444197","0.2838042884444197","0.2838042884444197","0.19285308631757894","0.19285308631757894","0.19285308631757894","0.2338678321490685","0.2338678321490685","0.2338678321490685"
"52100","0.16394429684293513","0.16394429684293513","0.16394429684293513","0.28486488075280675","0.28486488075280675","0.28486488075280675","0.19113167200465592","0.19113167200465592","0.19113167200465592","0.2281176699515508","0.2281176699515508","0.2281176699515508"
"52150","0.1592961596073331","0.1592961596073331","0.1592961596073331","0.28592768140338565","0.28592768140338565","0.28592768140338565","0.19320338189199165","0.19320338189199165","0.19320338189199165","0.2299503083466678","0.2299503083466678","0.2299503083466678"
"52200","0.15920106366728293","0.15920106366728293","0.15920106366728293","0.28238920175065896","0.28238920175065896","0.28238920175065896","0.19579254741771052","0.19579254741771052","0.19579254741771052","0.23898890234454714","0.23898890234454714","0.23898890234454714"
"52250","0.16141152141555662","0.16141152141555662","0.16141152141555662","0.28009313723493007","0.28009313723493007","0.28009313723493007","0.1963657772529029","0.1963657772529029","0.1963657772529029","0.2372496532156102","0.2372496532156102","0.2372496532156102"
"52300","0.16267033458856128","0.16267033458856128","0.16267033458856128","0.28267082486976713","0.28267082486976713","0.28267082486976713","0.19908783767347368","0.19908783767347368","0.19908783767347368","0.23601260251246842","0.23601260251246842","0.23601260251246842"
"52350","0.164077320874765","0.164077320874765","0.164077320874765","0.28292558513496113","0.28292558513496113","0.28292558513496113","0.19859336430057026","0.19859336430057026","0.19859336430057026","0.23803100632182483","0.23803100632182483","0.23803100632182483"
"52400","0.14920563570090703","0.14920563570090703","0.14920563570090703","0.2794296145439148","0.2794296145439148","0.2794296145439148","0.22759496527058737","0.22759496527058737","0.22759496527058737","0.2677521194730486","0.2677521194730486","0.2677521194730486"
"52450","0.15897003012268165","0.15897003012268165","0.15897003012268165","0.2742320701741336","0.2742320701741336","0.2742320701741336","0.19656490678327126","0.19656490678327126","0.19656490678327126","0.2344610160380079","0.2344610160380079","0.2344610160380079"
"52500","0.1582040726859993","0.1582040726859993","0.1582040726859993","0.2801619736112167","0.2801619736112167","0.2801619736112167","0.19881181725274735","0.19881181725274735","0.19881181725274735","0.23453819501065762","0.23453819501065762","0.23453819501065762"
"52550","0.1579156811971953","0.1579156811971953","0.1579156811971953","0.2705701670259427","0.2705701670259427","0.2705701670259427","0.20173368270799613","0.20173368270799613","0.20173368270799613","0.23673132375167433","0.23673132375167433","0.23673132375167433"
"52600","0.15875996384715688","0.15875996384715688","0.15875996384715688","0.27784055953728404","0.27784055953728404","0.27784055953728404","0.20335326142213195","0.20335326142213195","0.20335326142213195","0.23393224042970778","0.23393224042970778","0.23393224042970778"
"52650","0.15837330963998916","0.15837330963998916","0.15837330963998916","0.2775983283375952","0.2775983283375952","0.2775983283375952","0.20324704456885964","0.20324704456885964","0.20324704456885964","0.2327244325254678","0.2327244325254678","0.2327244325254678"
"52700","0.15923160280583348","0.15923160280583348","0.15923160280583348","0.2751058514809375","0.2751058514809375","0.2751058514809375","0.2043059301541372","0.2043059301541372","0.2043059301541372","0.2360137464897252","0.2360137464897252","0.2360137464897252"
"52750","0.1615784278645569","0.1615784278645569","0.1615784278645569","0.27523822151646227","0.27523822151646227","0.27523822151646227","0.20505186667044958","0.20505186667044958","0.20505186667044958","0.2366482772621788","0.2366482772621788","0.2366482772621788"
"52800","0.18103352468460798","0.18103352468460798","0.18103352468460798","0.26843569800257683","0.26843569800257683","0.26843569800257683","0.18804640928283334","0.18804640928283334","0.18804640928283334","0.2659248160198331","0.2659248160198331","0.2659248160198331"
"52850","0.17465401406992564","0.17465401406992564","0.17465401406992564","0.2685346366329627","0.2685346366329627","0.2685346366329627","0.19095941045970627","0.19095941045970627","0.19095941045970627","0.242729775043148","0.242729775043148","0.242729775043148"
"52900","0.16276292457919697","0.16276292457919697","0.16276292457919697","0.26946934299736186","0.26946934299736186","0.26946934299736186","0.2015781439198502","0.2015781439198502","0.2015781439198502","0.2393355180091899","0.2393355180091899","0.2393355180091899"
"52950","0.1607004160353218","0.1607004160353218","0.1607004160353218","0.26694768335086755","0.26694768335086755","0.26694768335086755","0.2024189354066389","0.2024189354066389","0.2024189354066389","0.24450999206627708","0.24450999206627708","0.24450999206627708"
"53000","0.15970657158780982","0.15970657158780982","0.15970657158780982","0.26807645204718467","0.26807645204718467","0.26807645204718467","0.20131525907803466","0.20131525907803466","0.20131525907803466","0.24126628134399652","0.24126628134399652","0.24126628134399652"
"53050","0.16139335961158113","0.16139335961158113","0.16139335961158113","0.2678705013560173","0.2678705013560173","0.2678705013560173","0.20111393648430817","0.20111393648430817","0.20111393648430817","0.24354971516737364","0.24354971516737364","0.24354971516737364"
"53100","0.16287914878111096","0.16287914878111096","0.16287914878111096","0.2705377134246917","0.2705377134246917","0.2705377134246917","0.20023680193043208","0.20023680193043208","0.20023680193043208","0.24235048043671287","0.24235048043671287","0.24235048043671287"
"53150","0.16390000477107497","0.16390000477107497","0.16390000477107497","0.2708474141774607","0.2708474141774607","0.2708474141774607","0.1999114672627931","0.1999114672627931","0.1999114672627931","0.24281910682717958","0.24281910682717958","0.24281910682717958"
"53200","0.16246964752674103","0.16246964752674103","0.16246964752674103","0.2522012782096863","0.2522012782096863","0.2522012782096863","0.18545763313770294","0.18545763313770294","0.18545763313770294","0.23206570506095886","0.23206570506095886","0.23206570506095886"
"53250","0.1562653816739718","0.1562653816739718","0.1562653816739718","0.2678770856062571","0.2678770856062571","0.2678770856062571","0.18566549410422642","0.18566549410422642","0.18566549410422642","0.2233506480852763","0.2233506480852763","0.2233506480852763"
"53300","0.1542152613401413","0.1542152613401413","0.1542152613401413","0.2737618237733841","0.2737618237733841","0.2737618237733841","0.18455332666635513","0.18455332666635513","0.18455332666635513","0.22937740993499756","0.22937740993499756","0.22937740993499756"
"53350","0.15660175165959767","0.15660175165959767","0.15660175165959767","0.2705646468060357","0.2705646468060357","0.2705646468060357","0.1854982014639037","0.1854982014639037","0.1854982014639037","0.23336957693099974","0.23336957693099974","0.23336957693099974"
"53400","0.15836759312285317","0.15836759312285317","0.15836759312285317","0.27452611598703597","0.27452611598703597","0.27452611598703597","0.19084569560156928","0.19084569560156928","0.19084569560156928","0.24039902243349287","0.24039902243349287","0.24039902243349287"
"53450","0.1631458356976509","0.1631458356976509","0.1631458356976509","0.27595082613554867","0.27595082613554867","0.27595082613554867","0.19375915359367024","0.19375915359367024","0.19375915359367024","0.24193480215289376","0.24193480215289376","0.24193480215289376"
"53500","0.16403964611200186","0.16403964611200186","0.16403964611200186","0.2731360107201796","0.2731360107201796","0.2731360107201796","0.1966110502068813","0.1966110502068813","0.1966110502068813","0.24183658716770318","0.24183658716770318","0.24183658716770318"
"53550","0.16324379863341648","0.16324379863341648","0.16324379863341648","0.2711040650606155","0.2711040650606155","0.2711040650606155","0.19997593092918395","0.19997593092918395","0.19997593092918395","0.241509523610274","0.241509523610274","0.241509523610274"
"53600","0.15389581199954538","0.15389581199954538","0.15389581199954538","0.28102140084785576","0.28102140084785576","0.28102140084785576","0.20185554882182793","0.20185554882182793","0.20185554882182793","0.22455551124670925","0.22455551124670925","0.22455551124670925"
"53650","0.15589629840992747","0.15589629840992747","0.15589629840992747","0.27271252036804244","0.27271252036804244","0.27271252036804244","0.19266152630249658","0.19266152630249658","0.19266152630249658","0.24354086958226703","0.24354086958226703","0.24354086958226703"
"53700","0.15302794301576578","0.15302794301576578","0.15302794301576578","0.268979460668208","0.268979460668208","0.268979460668208","0.1925310661543661","0.1925310661543661","0.1925310661543661","0.2387117090732304","0.2387117090732304","0.2387117090732304"
"53750","0.15604458516463637","0.15604458516463637","0.15604458516463637","0.2687438660827668","0.2687438660827668","0.2687438660827668","0.19561085513914409","0.19561085513914409","0.19561085513914409","0.24107327773843124","0.24107327773843124","0.24107327773843124"
"53800","0.1580532850522516","0.1580532850522516","0.1580532850522516","0.26982840577251893","0.26982840577251893","0.26982840577251893","0.19728236954308984","0.19728236954308984","0.19728236954308984","0.24704430468826213","0.24704430468826213","0.24704430468826213"
"53850","0.15709115125396303","0.15709115125396303","0.15709115125396303","0.2733869407273514","0.2733869407273514","0.2733869407273514","0.19708639624672877","0.19708639624672877","0.19708639624672877","0.24355629776460183","0.24355629776460183","0.24355629776460183"
"53900","0.15865296493479591","0.15865296493479591","0.15865296493479591","0.27498571217773915","0.27498571217773915","0.27498571217773915","0.1980196461304576","0.1980196461304576","0.1980196461304576","0.24423311345145374","0.24423311345145374","0.24423311345145374"
"53950","0.1586555949955558","0.1586555949955558","0.1586555949955558","0.2743075250570352","0.2743075250570352","0.2743075250570352","0.20031158957863227","0.20031158957863227","0.20031158957863227","0.24674830789444968","0.24674830789444968","0.24674830789444968"
"54000","0.16297875570003376","0.16297875570003376","0.16297875570003376","0.2722824850054674","0.2722824850054674","0.2722824850054674","0.18940518727136213","0.18940518727136213","0.18940518727136213","0.22945302170376444","0.22945302170376444","0.22945302170376444"
"54050","0.15281136534226838","0.15281136534226838","0.15281136534226838","0.27545683774896845","0.27545683774896845","0.27545683774896845","0.18885539456080364","0.18885539456080364","0.18885539456080364","0.23112703042645608","0.23112703042645608","0.23112703042645608"
"54100","0.15350927568815806","0.15350927568815806","0.15350927568815806","0.26893205836519496","0.26893205836519496","0.26893205836519496","0.1953770947623086","0.1953770947623086","0.1953770947623086","0.2308506637394845","0.2308506637394845","0.2308506637394845"
"54150","0.15368339797684566","0.15368339797684566","0.15368339797684566","0.2645432898108823","0.2645432898108823","0.2645432898108823","0.198294184291301","0.198294184291301","0.198294184291301","0.2309649340383747","0.2309649340383747","0.2309649340383747"
"54200","0.15555189085411436","0.15555189085411436","0.15555189085411436","0.2677469253540039","0.2677469253540039","0.2677469253540039","0.19939564836859214","0.19939564836859214","0.19939564836859214","0.23451586141262526","0.23451586141262526","0.23451586141262526"
"54250","0.15601246038598005","0.15601246038598005","0.15601246038598005","0.2669959024561143","0.2669959024561143","0.2669959024561143","0.19992877042029092","0.19992877042029092","0.19992877042029092","0.23603928719771194","0.23603928719771194","0.23603928719771194"
"54300","0.15629416841025257","0.15629416841025257","0.15629416841025257","0.26815374938461595","0.26815374938461595","0.26815374938461595","0.19734132305091742","0.19734132305091742","0.19734132305091742","0.23564065567084722","0.23564065567084722","0.23564065567084722"
"54350","0.14133967459201813","0.14133967459201813","0.14133967459201813","0.3203101307153702","0.3203101307153702","0.3203101307153702","0.17130476236343384","0.17130476236343384","0.17130476236343384","0.20399176329374313","0.20399176329374313","0.20399176329374313"
"54400","0.1599677920054931","0.1599677920054931","0.1599677920054931","0.2507666517049074","0.2507666517049074","0.2507666517049074","0.20557628385722637","0.20557628385722637","0.20557628385722637","0.2046173497174795","0.2046173497174795","0.2046173497174795"
"54450","0.1567116744962393","0.1567116744962393","0.1567116744962393","0.2566949699585344","0.2566949699585344","0.2566949699585344","0.20260604580535607","0.20260604580535607","0.20260604580535607","0.21670546039354568","0.21670546039354568","0.21670546039354568"
"54500","0.15681909480573317","0.15681909480573317","0.15681909480573317","0.25726369136062105","0.25726369136062105","0.25726369136062105","0.20546994118117973","0.20546994118117973","0.20546994118117973","0.22197676724509188","0.22197676724509188","0.22197676724509188"
"54550","0.15568467332880095","0.15568467332880095","0.15568467332880095","0.2572507439642259","0.2572507439642259","0.2572507439642259","0.20319012183659146","0.20319012183659146","0.20319012183659146","0.22170610021394077","0.22170610021394077","0.22170610021394077"
"54600","0.15811542832543926","0.15811542832543926","0.15811542832543926","0.25698307360566797","0.25698307360566797","0.25698307360566797","0.2011839310150771","0.2011839310150771","0.2011839310150771","0.22695278527126425","0.22695278527126425","0.22695278527126425"
"54650","0.15881644305310502","0.15881644305310502","0.15881644305310502","0.2580613053052236","0.2580613053052236","0.2580613053052236","0.20354323207542596","0.20354323207542596","0.20354323207542596","0.2289544658007606","0.2289544658007606","0.2289544658007606"
"54700","0.15952112563801082","0.15952112563801082","0.15952112563801082","0.26041831192560494","0.26041831192560494","0.26041831192560494","0.20414279244670813","0.20414279244670813","0.20414279244670813","0.2294182283168828","0.2294182283168828","0.2294182283168828"
"54750","0.14627286859534003","0.14627286859534003","0.14627286859534003","0.2305418998003006","0.2305418998003006","0.2305418998003006","0.18194769864732568","0.18194769864732568","0.18194769864732568","0.2176373296163299","0.2176373296163299","0.2176373296163299"
"54800","0.14847553515287695","0.14847553515287695","0.14847553515287695","0.23722440102061287","0.23722440102061287","0.23722440102061287","0.19215195393953166","0.19215195393953166","0.19215195393953166","0.2250454402605041","0.2250454402605041","0.2250454402605041"
"54850","0.1578130639149799","0.1578130639149799","0.1578130639149799","0.24626119434833527","0.24626119434833527","0.24626119434833527","0.19150941006772154","0.19150941006772154","0.19150941006772154","0.2202566015022295","0.2202566015022295","0.2202566015022295"
"54900","0.15984235970037325","0.15984235970037325","0.15984235970037325","0.25058397030608254","0.25058397030608254","0.25058397030608254","0.18924932681625675","0.18924932681625675","0.18924932681625675","0.22192626363187104","0.22192626363187104","0.22192626363187104"
"54950","0.15863684351198482","0.15863684351198482","0.15863684351198482","0.25516453787896304","0.25516453787896304","0.25516453787896304","0.19252005749121662","0.19252005749121662","0.19252005749121662","0.22273613844437623","0.22273613844437623","0.22273613844437623"
"55000","0.15880118129182594","0.15880118129182594","0.15880118129182594","0.25691580612540704","0.25691580612540704","0.25691580612540704","0.1936944591530895","0.1936944591530895","0.1936944591530895","0.22181503020826426","0.22181503020826426","0.22181503020826426"
"55050","0.15791201015329437","0.15791201015329437","0.15791201015329437","0.2587628333898219","0.2587628333898219","0.2587628333898219","0.19571089076171733","0.19571089076171733","0.19571089076171733","0.22382988133901952","0.22382988133901952","0.22382988133901952"
"55100","0.1582481037319697","0.1582481037319697","0.1582481037319697","0.26134116093207593","0.26134116093207593","0.26134116093207593","0.1967112537979089","0.1967112537979089","0.1967112537979089","0.22710815957461036","0.22710815957461036","0.22710815957461036"
"55150","0.16307001672685145","0.16307001672685145","0.16307001672685145","0.2818193271756172","0.2818193271756172","0.2818193271756172","0.18017128184437753","0.18017128184437753","0.18017128184437753","0.2069569740444422","0.2069569740444422","0.2069569740444422"
"55200","0.15894780180283954","0.15894780180283954","0.15894780180283954","0.27056698203086854","0.27056698203086854","0.27056698203086854","0.19831537455320358","0.19831537455320358","0.19831537455320358","0.2270418752517019","0.2270418752517019","0.2270418752517019"
"55250","0.15851569666216772","0.15851569666216772","0.15851569666216772","0.26541859793166317","0.26541859793166317","0.26541859793166317","0.19671218177924554","0.19671218177924554","0.19671218177924554","0.22853830959647894","0.22853830959647894","0.22853830959647894"
"55300","0.15629236658706386","0.15629236658706386","0.15629236658706386","0.2655269464149195","0.2655269464149195","0.2655269464149195","0.19634307061924655","0.19634307061924655","0.19634307061924655","0.230656954295495","0.230656954295495","0.230656954295495"
"55350","0.1571003853597424","0.1571003853597424","0.1571003853597424","0.26471470594406127","0.26471470594406127","0.26471470594406127","0.19921030168506232","0.19921030168506232","0.19921030168506232","0.23217594044452364","0.23217594044452364","0.23217594044452364"
"55400","0.15958672392147558","0.15958672392147558","0.15958672392147558","0.2636686347700931","0.2636686347700931","0.2636686347700931","0.1972685089541806","0.1972685089541806","0.1972685089541806","0.2341916237992269","0.2341916237992269","0.2341916237992269"
"55450","0.15722347099799663","0.15722347099799663","0.15722347099799663","0.26502571292221544","0.26502571292221544","0.26502571292221544","0.19779836724046618","0.19779836724046618","0.19779836724046618","0.23559308680705726","0.23559308680705726","0.23559308680705726"
"55500","0.15785619656781893","0.15785619656781893","0.15785619656781893","0.2645174005547085","0.2645174005547085","0.2645174005547085","0.19670144508819323","0.19670144508819323","0.19670144508819323","0.23482477695152565","0.23482477695152565","0.23482477695152565"
"55550","0.1385859389757288","0.1385859389757288","0.1385859389757288","0.25054192440263157","0.25054192440263157","0.25054192440263157","0.18031065243071523","0.18031065243071523","0.18031065243071523","0.24017638815888043","0.24017638815888043","0.24017638815888043"
"55600","0.14501990689129768","0.14501990689129768","0.14501990689129768","0.24907544179807736","0.24907544179807736","0.24907544179807736","0.1920877241447002","0.1920877241447002","0.1920877241447002","0.2268917536999606","0.2268917536999606","0.2268917536999606"
"55650","0.14423344474892283","0.14423344474892283","0.14423344474892283","0.25678928404353385","0.25678928404353385","0.25678928404353385","0.19154433755911598","0.19154433755911598","0.19154433755911598","0.22875011123197023","0.22875011123197023","0.22875011123197023"
"55700","0.14867413793196224","0.14867413793196224","0.14867413793196224","0.25785097225917786","0.25785097225917786","0.25785097225917786","0.18783784241483198","0.18783784241483198","0.18783784241483198","0.2277705998227583","0.2277705998227583","0.2277705998227583"
"55750","0.1505583938878176","0.1505583938878176","0.1505583938878176","0.25996450185125053","0.25996450185125053","0.25996450185125053","0.1905771938343756","0.1905771938343756","0.1905771938343756","0.23011026280936195","0.23011026280936195","0.23011026280936195"
"55800","0.1505077933912636","0.1505077933912636","0.1505077933912636","0.2587906355338712","0.2587906355338712","0.2587906355338712","0.19122568827696598","0.19122568827696598","0.19122568827696598","0.23060661404790844","0.23060661404790844","0.23060661404790844"
"55850","0.15049717638720858","0.15049717638720858","0.15049717638720858","0.2563605255993666","0.2563605255993666","0.2563605255993666","0.19337357653129428","0.19337357653129428","0.19337357653129428","0.23108695823370867","0.23108695823370867","0.23108695823370867"
"55900","0.1517053890314769","0.1517053890314769","0.1517053890314769","0.259993070702125","0.259993070702125","0.259993070702125","0.19493265713424984","0.19493265713424984","0.19493265713424984","0.2334878903501581","0.2334878903501581","0.2334878903501581"
"55950","0.1441637548176866","0.1441637548176866","0.1441637548176866","0.2620176527845232","0.2620176527845232","0.2620176527845232","0.1798228880292491","0.1798228880292491","0.1798228880292491","0.22526099023066068","0.22526099023066068","0.22526099023066068"
"56000","0.14806951895694842","0.14806951895694842","0.14806951895694842","0.2567603430626067","0.2567603430626067","0.2567603430626067","0.18767084426839242","0.18767084426839242","0.18767084426839242","0.22116691856221718","0.22116691856221718","0.22116691856221718"
"56050","0.15146877011959103","0.15146877011959103","0.15146877011959103","0.25816879194715747","0.25816879194715747","0.25816879194715747","0.1922010527788729","0.1922010527788729","0.1922010527788729","0.2225543761598891","0.2225543761598891","0.2225543761598891"
"56100","0.15457421291540277","0.15457421291540277","0.15457421291540277","0.2563363033089232","0.2563363033089232","0.2563363033089232","0.19232879939707034","0.19232879939707034","0.19232879939707034","0.2277941477108509","0.2277941477108509","0.2277941477108509"
"56150","0.15480868584092924","0.15480868584092924","0.15480868584092924","0.2585426510757759","0.2585426510757759","0.2585426510757759","0.19313171581059946","0.19313171581059946","0.19313171581059946","0.22425557316100897","0.22425557316100897","0.22425557316100897"
"56200","0.1568730938144856","0.1568730938144856","0.1568730938144856","0.25943456000338","0.25943456000338","0.25943456000338","0.1936730284554263","0.1936730284554263","0.1936730284554263","0.2256862430108918","0.2256862430108918","0.2256862430108918"
"56250","0.15581075346769666","0.15581075346769666","0.15581075346769666","0.2603571724433165","0.2603571724433165","0.2603571724433165","0.1943136283014653","0.1943136283014653","0.1943136283014653","0.22762453333425098","0.22762453333425098","0.22762453333425098"
"56300","0.1546114987511303","0.1546114987511303","0.1546114987511303","0.26183091211564763","0.26183091211564763","0.26183091211564763","0.1937943394535903","0.1937943394535903","0.1937943394535903","0.2276642965632923","0.2276642965632923","0.2276642965632923"
"56350","0.14615090175511988","0.14615090175511988","0.14615090175511988","0.2576050152803989","0.2576050152803989","0.2576050152803989","0.1810235932786414","0.1810235932786414","0.1810235932786414","0.2263037343608572","0.2263037343608572","0.2263037343608572"
"56400","0.150094028293472","0.150094028293472","0.150094028293472","0.271815134077957","0.271815134077957","0.271815134077957","0.1825200285493713","0.1825200285493713","0.1825200285493713","0.2294265537225094","0.2294265537225094","0.2294265537225094"
"56450","0.152312699629336","0.152312699629336","0.152312699629336","0.27193720405604566","0.27193720405604566","0.27193720405604566","0.1819071157955799","0.1819071157955799","0.1819071157955799","0.23108516856521166","0.23108516856521166","0.23108516856521166"
"56500","0.15542151506630902","0.15542151506630902","0.15542151506630902","0.27324232595221043","0.27324232595221043","0.27324232595221043","0.1790965765260803","0.1790965765260803","0.1790965765260803","0.22662346624783453","0.22662346624783453","0.22662346624783453"
"56550","0.15521678759863503","0.15521678759863503","0.15521678759863503","0.2732439584698272","0.2732439584698272","0.2732439584698272","0.17980763479041667","0.17980763479041667","0.17980763479041667","0.22782890954118992","0.22782890954118992","0.22782890954118992"
"56600","0.15621434400478998","0.15621434400478998","0.15621434400478998","0.27124609449495773","0.27124609449495773","0.27124609449495773","0.18249116027696366","0.18249116027696366","0.18249116027696366","0.22749221257188104","0.22749221257188104","0.22749221257188104"
"56650","0.15541262585422835","0.15541262585422835","0.15541262585422835","0.27197906263279986","0.27197906263279986","0.27197906263279986","0.18383019546352822","0.18383019546352822","0.18383019546352822","0.22986655793976715","0.22986655793976715","0.22986655793976715"
"56700","0.1505295398334662","0.1505295398334662","0.1505295398334662","0.23757697641849518","0.23757697641849518","0.23757697641849518","0.19184084236621857","0.19184084236621857","0.19184084236621857","0.2333850016196569","0.2333850016196569","0.2333850016196569"
"56750","0.15065829030105046","0.15065829030105046","0.15065829030105046","0.23838691080787353","0.23838691080787353","0.23838691080787353","0.19413011374750308","0.19413011374750308","0.19413011374750308","0.2107411048242024","0.2107411048242024","0.2107411048242024"
"56800","0.1529824364016641","0.1529824364016641","0.1529824364016641","0.24001678662761203","0.24001678662761203","0.24001678662761203","0.18957727697660337","0.18957727697660337","0.18957727697660337","0.21257223526261887","0.21257223526261887","0.21257223526261887"
